date,flu,bird flu,influenza a and b,pneumonia,flu how long,fever cough,flu and cold,the flu,flu symptoms,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,how long contagious,i have the flu,low body,is the flu contagious,flu vs cold,flu symptoms 2018,human temperature,high fever,spanish flu,cold vs flu,influenza symptoms,the flu virus,thermoscan,normal body temperature,how long does the flu last,cdc flu map,fever flu,stomach flu,how long does flu last,swine flu,flu cough,contagious flu,signs of flu,normal body,is flu contagious,ear thermometer,flu fever,symptoms of the flu,keto flu,flu contagious,bronchitis,oscillococcinum,flu medicine,body temperature
2018-32,19.0,0.0,0.0,46.0,19.0,0.0,17.0,15.0,5.0,19.0,0.0,19.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,18.0,24.0,0.0,0.0,19.0,30.0,41.0,0.0
2018-33,19.0,0.0,0.0,46.0,19.0,0.0,17.0,15.0,5.0,19.0,0.0,19.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,18.0,24.0,0.0,0.0,19.0,30.0,41.0,0.0
2018-34,19.0,0.0,0.0,46.0,19.0,0.0,17.0,15.0,5.0,19.0,0.0,19.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,18.0,24.0,0.0,0.0,19.0,30.0,41.0,0.0
2018-35,19.0,0.0,0.0,46.0,19.0,0.0,17.0,15.0,5.0,19.0,0.0,19.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,18.0,24.0,0.0,0.0,19.0,30.0,41.0,0.0
2018-36,43.0,0.0,0.0,45.0,19.0,0.0,0.0,38.0,16.0,19.0,41.0,38.0,0.0,17.0,40.0,32.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,23.0,0.0,0.0,30.0,0.0,0.0,0.0
2018-37,43.0,0.0,0.0,45.0,19.0,0.0,0.0,38.0,16.0,19.0,41.0,38.0,0.0,17.0,40.0,32.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,23.0,0.0,0.0,30.0,0.0,0.0,0.0
2018-38,43.0,0.0,0.0,45.0,19.0,0.0,0.0,38.0,16.0,19.0,41.0,38.0,0.0,17.0,40.0,32.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,23.0,0.0,0.0,30.0,0.0,0.0,0.0
2018-39,43.0,0.0,0.0,45.0,19.0,0.0,0.0,38.0,16.0,19.0,41.0,38.0,0.0,17.0,40.0,32.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,23.0,0.0,0.0,30.0,0.0,0.0,0.0
2018-40,43.0,0.0,0.0,45.0,19.0,0.0,0.0,38.0,16.0,19.0,41.0,38.0,0.0,17.0,40.0,32.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,23.0,0.0,0.0,30.0,0.0,0.0,0.0
2018-41,24.0,0.0,0.0,22.0,20.0,0.0,17.0,26.0,28.0,20.0,43.0,20.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,24.0,49.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,100.0,0.0,12.0,0.0,35.0,33.0,21.0,49.0,0.0,18.0,24.0,49.0,35.0,16.0,0.0,42.0,45.0
2018-42,24.0,0.0,0.0,22.0,20.0,0.0,17.0,26.0,28.0,20.0,43.0,20.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,24.0,49.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,100.0,0.0,12.0,0.0,35.0,33.0,21.0,49.0,0.0,18.0,24.0,49.0,35.0,16.0,0.0,42.0,45.0
2018-43,24.0,0.0,0.0,22.0,20.0,0.0,17.0,26.0,28.0,20.0,43.0,20.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,24.0,49.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,100.0,0.0,12.0,0.0,35.0,33.0,21.0,49.0,0.0,18.0,24.0,49.0,35.0,16.0,0.0,42.0,45.0
2018-44,24.0,0.0,0.0,22.0,20.0,0.0,17.0,26.0,28.0,20.0,43.0,20.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,24.0,49.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,100.0,0.0,12.0,0.0,35.0,33.0,21.0,49.0,0.0,18.0,24.0,49.0,35.0,16.0,0.0,42.0,45.0
2018-45,38.0,31.0,0.0,37.0,100.0,0.0,0.0,29.0,42.0,100.0,0.0,20.0,0.0,53.0,14.0,0.0,17.0,55.0,0.0,25.0,37.0,74.0,0.0,0.0,0.0,0.0,0.0,29.0,50.0,0.0,18.0,76.0,87.0,12.0,0.0,71.0,0.0,22.0,98.0,0.0,0.0,0.0,0.0,71.0,31.0,31.0,43.0,15.0
2018-46,38.0,31.0,0.0,37.0,100.0,0.0,0.0,29.0,42.0,100.0,0.0,20.0,0.0,53.0,14.0,0.0,17.0,55.0,0.0,25.0,37.0,74.0,0.0,0.0,0.0,0.0,0.0,29.0,50.0,0.0,18.0,76.0,87.0,12.0,0.0,71.0,0.0,22.0,98.0,0.0,0.0,0.0,0.0,71.0,31.0,31.0,43.0,15.0
2018-47,38.0,31.0,0.0,37.0,100.0,0.0,0.0,29.0,42.0,100.0,0.0,20.0,0.0,53.0,14.0,0.0,17.0,55.0,0.0,25.0,37.0,74.0,0.0,0.0,0.0,0.0,0.0,29.0,50.0,0.0,18.0,76.0,87.0,12.0,0.0,71.0,0.0,22.0,98.0,0.0,0.0,0.0,0.0,71.0,31.0,31.0,43.0,15.0
2018-48,38.0,31.0,0.0,37.0,100.0,0.0,0.0,29.0,42.0,100.0,0.0,20.0,0.0,53.0,14.0,0.0,17.0,55.0,0.0,25.0,37.0,74.0,0.0,0.0,0.0,0.0,0.0,29.0,50.0,0.0,18.0,76.0,87.0,12.0,0.0,71.0,0.0,22.0,98.0,0.0,0.0,0.0,0.0,71.0,31.0,31.0,43.0,15.0
2018-49,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2018-50,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2018-51,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2018-52,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2019-01,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2019-02,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2019-03,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2019-04,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2019-05,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2019-06,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2019-07,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2019-08,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2019-09,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2019-10,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2019-11,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2019-12,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2019-13,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2019-14,7.0,0.0,0.0,57.0,20.0,0.0,0.0,10.0,14.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,0.0,18.0,0.0,48.0,35.0,31.0,0.0,0.0,15.0
2019-15,15.0,0.0,0.0,54.0,18.0,0.0,0.0,22.0,10.0,18.0,0.0,27.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,18.0,0.0,35.0,18.0,0.0,0.0,17.0,23.0,40.0,11.0,0.0,0.0,0.0,40.0,0.0,0.0,17.0,45.0,91.0,0.0,36.0,0.0,0.0,0.0
2019-16,15.0,0.0,0.0,54.0,18.0,0.0,0.0,22.0,10.0,18.0,0.0,27.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,18.0,0.0,35.0,18.0,0.0,0.0,17.0,23.0,40.0,11.0,0.0,0.0,0.0,40.0,0.0,0.0,17.0,45.0,91.0,0.0,36.0,0.0,0.0,0.0
2019-17,15.0,0.0,0.0,54.0,18.0,0.0,0.0,22.0,10.0,18.0,0.0,27.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,18.0,0.0,35.0,18.0,0.0,0.0,17.0,23.0,40.0,11.0,0.0,0.0,0.0,40.0,0.0,0.0,17.0,45.0,91.0,0.0,36.0,0.0,0.0,0.0
2019-18,15.0,0.0,0.0,54.0,18.0,0.0,0.0,22.0,10.0,18.0,0.0,27.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,18.0,0.0,35.0,18.0,0.0,0.0,17.0,23.0,40.0,11.0,0.0,0.0,0.0,40.0,0.0,0.0,17.0,45.0,91.0,0.0,36.0,0.0,0.0,0.0
2019-19,8.0,0.0,0.0,44.0,0.0,24.0,17.0,11.0,8.0,0.0,43.0,20.0,0.0,17.0,14.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,15.0
2019-20,8.0,0.0,0.0,44.0,0.0,24.0,17.0,11.0,8.0,0.0,43.0,20.0,0.0,17.0,14.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,15.0
2019-21,8.0,0.0,0.0,44.0,0.0,24.0,17.0,11.0,8.0,0.0,43.0,20.0,0.0,17.0,14.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,15.0
2019-22,8.0,0.0,0.0,44.0,0.0,24.0,17.0,11.0,8.0,0.0,43.0,20.0,0.0,17.0,14.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,15.0
2019-23,15.0,0.0,38.0,44.0,18.0,0.0,0.0,25.0,5.0,18.0,0.0,0.0,0.0,16.0,13.0,80.0,79.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
2019-24,15.0,0.0,38.0,44.0,18.0,0.0,0.0,25.0,5.0,18.0,0.0,0.0,0.0,16.0,13.0,80.0,79.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
2019-25,15.0,0.0,38.0,44.0,18.0,0.0,0.0,25.0,5.0,18.0,0.0,0.0,0.0,16.0,13.0,80.0,79.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
2019-26,15.0,0.0,38.0,44.0,18.0,0.0,0.0,25.0,5.0,18.0,0.0,0.0,0.0,16.0,13.0,80.0,79.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
2019-27,15.0,0.0,38.0,44.0,18.0,0.0,0.0,25.0,5.0,18.0,0.0,0.0,0.0,16.0,13.0,80.0,79.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
2019-28,10.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,32.0,16.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,46.0,0.0,15.0,28.0,40.0,14.0
2019-29,10.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,32.0,16.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,46.0,0.0,15.0,28.0,40.0,14.0
2019-30,10.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,32.0,16.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,46.0,0.0,15.0,28.0,40.0,14.0
2019-31,10.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,32.0,16.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,46.0,0.0,15.0,28.0,40.0,14.0
