date,flu,symptoms of flu,stomach flu,the flu,bird flu,high fever,flu shot,flu how long,oscillococcinum,bronchitis,contagious flu,flu fever,cold and flu,flu contagious,normal body,flu and cold,flu medicine,how long is the flu,cure flu,flu vs cold,taking temperature,pneumonia,normal body temperature,symptoms of the flu,flu symptoms 2018,low body,flu shot side effects,reduce fever,influenza symptoms,how long contagious,i have the flu,fever flu,swine flu,how long does the flu last,cold vs flu,thermoscan,flu treatment,the flu virus,how long does flu last,human temperature,is flu contagious,cold or flu,flu symptoms,spanish flu,body temperature,fever reducer,flu cough,how long flu,fever cough,ear thermometer
2018-45,30.0,22.0,48.0,21.0,0.0,26.0,18.0,22.0,0.0,38.0,24.0,0.0,31.0,24.0,62.0,31.0,0.0,0.0,0.0,0.0,0.0,52.0,23.0,0.0,0.0,0.0,0.0,0.0,38.0,32.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,38.0,0.0,0.0,0.0,54.0,24.0,0.0,35.0,43.0,41.0,22.0,0.0,0.0
2018-46,30.0,22.0,48.0,21.0,0.0,26.0,18.0,22.0,0.0,38.0,24.0,0.0,31.0,24.0,62.0,31.0,0.0,0.0,0.0,0.0,0.0,52.0,23.0,0.0,0.0,0.0,0.0,0.0,38.0,32.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,38.0,0.0,0.0,0.0,54.0,24.0,0.0,35.0,43.0,41.0,22.0,0.0,0.0
2018-47,30.0,22.0,48.0,21.0,0.0,26.0,18.0,22.0,0.0,38.0,24.0,0.0,31.0,24.0,62.0,31.0,0.0,0.0,0.0,0.0,0.0,52.0,23.0,0.0,0.0,0.0,0.0,0.0,38.0,32.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,38.0,0.0,0.0,0.0,54.0,24.0,0.0,35.0,43.0,41.0,22.0,0.0,0.0
2018-48,30.0,22.0,48.0,21.0,0.0,26.0,18.0,22.0,0.0,38.0,24.0,0.0,31.0,24.0,62.0,31.0,0.0,0.0,0.0,0.0,0.0,52.0,23.0,0.0,0.0,0.0,0.0,0.0,38.0,32.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,38.0,0.0,0.0,0.0,54.0,24.0,0.0,35.0,43.0,41.0,22.0,0.0,0.0
2018-49,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2018-50,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2018-51,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2018-52,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2019-01,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2019-02,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2019-03,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2019-04,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2019-05,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2019-06,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2019-07,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2019-08,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2019-09,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2019-10,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2019-11,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2019-12,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2019-13,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2019-14,16.0,0.0,47.0,24.0,0.0,26.0,7.0,22.0,48.0,57.0,24.0,40.0,0.0,24.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0
2019-15,27.0,0.0,15.0,27.0,0.0,25.0,17.0,43.0,0.0,55.0,0.0,39.0,60.0,0.0,59.0,60.0,42.0,0.0,0.0,0.0,0.0,61.0,22.0,0.0,0.0,42.0,0.0,0.0,0.0,31.0,0.0,39.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,52.0,16.0,28.0,11.0,0.0,40.0,43.0,0.0,0.0
2019-16,27.0,0.0,15.0,27.0,0.0,25.0,17.0,43.0,0.0,55.0,0.0,39.0,60.0,0.0,59.0,60.0,42.0,0.0,0.0,0.0,0.0,61.0,22.0,0.0,0.0,42.0,0.0,0.0,0.0,31.0,0.0,39.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,52.0,16.0,28.0,11.0,0.0,40.0,43.0,0.0,0.0
2019-17,27.0,0.0,15.0,27.0,0.0,25.0,17.0,43.0,0.0,55.0,0.0,39.0,60.0,0.0,59.0,60.0,42.0,0.0,0.0,0.0,0.0,61.0,22.0,0.0,0.0,42.0,0.0,0.0,0.0,31.0,0.0,39.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,52.0,16.0,28.0,11.0,0.0,40.0,43.0,0.0,0.0
2019-18,27.0,0.0,15.0,27.0,0.0,25.0,17.0,43.0,0.0,55.0,0.0,39.0,60.0,0.0,59.0,60.0,42.0,0.0,0.0,0.0,0.0,61.0,22.0,0.0,0.0,42.0,0.0,0.0,0.0,31.0,0.0,39.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,52.0,16.0,28.0,11.0,0.0,40.0,43.0,0.0,0.0
2019-19,18.0,21.0,23.0,13.0,0.0,0.0,7.0,32.0,0.0,37.0,23.0,77.0,30.0,23.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,21.0,0.0,0.0,37.0,31.0,0.0,77.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,32.0,0.0,0.0
2019-20,18.0,21.0,23.0,13.0,0.0,0.0,7.0,32.0,0.0,37.0,23.0,77.0,30.0,23.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,21.0,0.0,0.0,37.0,31.0,0.0,77.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,32.0,0.0,0.0
2019-21,18.0,21.0,23.0,13.0,0.0,0.0,7.0,32.0,0.0,37.0,23.0,77.0,30.0,23.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,21.0,0.0,0.0,37.0,31.0,0.0,77.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,32.0,0.0,0.0
2019-22,18.0,21.0,23.0,13.0,0.0,0.0,7.0,32.0,0.0,37.0,23.0,77.0,30.0,23.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,21.0,0.0,0.0,37.0,31.0,0.0,77.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,32.0,0.0,0.0
2019-23,14.0,0.0,14.0,12.0,0.0,23.0,0.0,20.0,0.0,23.0,0.0,0.0,28.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,46.0,0.0,0.0,0.0,0.0,34.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0,0.0,0.0,20.0,0.0,0.0
2019-24,14.0,0.0,14.0,12.0,0.0,23.0,0.0,20.0,0.0,23.0,0.0,0.0,28.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,46.0,0.0,0.0,0.0,0.0,34.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0,0.0,0.0,20.0,0.0,0.0
2019-25,14.0,0.0,14.0,12.0,0.0,23.0,0.0,20.0,0.0,23.0,0.0,0.0,28.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,46.0,0.0,0.0,0.0,0.0,34.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0,0.0,0.0,20.0,0.0,0.0
2019-26,14.0,0.0,14.0,12.0,0.0,23.0,0.0,20.0,0.0,23.0,0.0,0.0,28.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,46.0,0.0,0.0,0.0,0.0,34.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0,0.0,0.0,20.0,0.0,0.0
2019-27,14.0,0.0,14.0,12.0,0.0,23.0,0.0,20.0,0.0,23.0,0.0,0.0,28.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,46.0,0.0,0.0,0.0,0.0,34.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0,0.0,0.0,20.0,0.0,0.0
2019-28,9.0,0.0,28.0,15.0,0.0,23.0,6.0,39.0,0.0,39.0,21.0,36.0,28.0,21.0,0.0,28.0,39.0,0.0,0.0,48.0,0.0,31.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,19.0,28.0,36.0,0.0,0.0,43.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,14.0,53.0,0.0,0.0,0.0,39.0,0.0,0.0
2019-29,9.0,0.0,28.0,15.0,0.0,23.0,6.0,39.0,0.0,39.0,21.0,36.0,28.0,21.0,0.0,28.0,39.0,0.0,0.0,48.0,0.0,31.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,19.0,28.0,36.0,0.0,0.0,43.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,14.0,53.0,0.0,0.0,0.0,39.0,0.0,0.0
2019-30,9.0,0.0,28.0,15.0,0.0,23.0,6.0,39.0,0.0,39.0,21.0,36.0,28.0,21.0,0.0,28.0,39.0,0.0,0.0,48.0,0.0,31.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,19.0,28.0,36.0,0.0,0.0,43.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,14.0,53.0,0.0,0.0,0.0,39.0,0.0,0.0
2019-31,9.0,0.0,28.0,15.0,0.0,23.0,6.0,39.0,0.0,39.0,21.0,36.0,28.0,21.0,0.0,28.0,39.0,0.0,0.0,48.0,0.0,31.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,19.0,28.0,36.0,0.0,0.0,43.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,14.0,53.0,0.0,0.0,0.0,39.0,0.0,0.0
