date,flu,influenza a and b,pneumonia,flu how long,fever cough,flu and cold,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,how long contagious,i have the flu,low body,flu treatment,man flu,is the flu contagious,flu shot,flu vs cold,flu symptoms 2018,human temperature,high fever,cold vs flu,dog flu,influenza symptoms,the flu virus,side effects of flu shot,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,cdc flu map,fever flu,stomach flu,how long does flu last,influenza a,swine flu,flu cough,contagious flu,signs of flu,normal body,is flu contagious,ear thermometer,flu fever,symptoms of the flu,taking temperature,keto flu,flu contagious,bronchitis,flu symptoms 2017,symptoms of bronchitis,oscillococcinum,flu medicine,flu shot side effects,body temperature
2018-07,26.0,44.0,63.0,13.0,39.0,24.0,0.0,31.0,16.0,0.0,13.0,0.0,21.0,0.0,24.0,32.0,20.0,35.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,33.0,35.0,0.0,13.0,0.0,24.0,45.0,20.0,20.0,0.0,0.0,33.0,0.0,0.0,25.0,0.0,33.0,0.0,0.0,24.0,0.0,0.0,11.0
2018-08,26.0,44.0,63.0,13.0,39.0,24.0,0.0,31.0,16.0,0.0,13.0,0.0,21.0,0.0,24.0,32.0,20.0,35.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,33.0,35.0,0.0,13.0,0.0,24.0,45.0,20.0,20.0,0.0,0.0,33.0,0.0,0.0,25.0,0.0,33.0,0.0,0.0,24.0,0.0,0.0,11.0
2018-09,26.0,44.0,63.0,13.0,39.0,24.0,0.0,31.0,16.0,0.0,13.0,0.0,21.0,0.0,24.0,32.0,20.0,35.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,33.0,35.0,0.0,13.0,0.0,24.0,45.0,20.0,20.0,0.0,0.0,33.0,0.0,0.0,25.0,0.0,33.0,0.0,0.0,24.0,0.0,0.0,11.0
2018-10,26.0,44.0,63.0,13.0,39.0,24.0,0.0,31.0,16.0,0.0,13.0,0.0,21.0,0.0,24.0,32.0,20.0,35.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,33.0,35.0,0.0,13.0,0.0,24.0,45.0,20.0,20.0,0.0,0.0,33.0,0.0,0.0,25.0,0.0,33.0,0.0,0.0,24.0,0.0,0.0,11.0
2018-11,26.0,44.0,63.0,13.0,39.0,24.0,0.0,31.0,16.0,0.0,13.0,0.0,21.0,0.0,24.0,32.0,20.0,35.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,33.0,35.0,0.0,13.0,0.0,24.0,45.0,20.0,20.0,0.0,0.0,33.0,0.0,0.0,25.0,0.0,33.0,0.0,0.0,24.0,0.0,0.0,11.0
2018-12,26.0,44.0,63.0,13.0,39.0,24.0,0.0,31.0,16.0,0.0,13.0,0.0,21.0,0.0,24.0,32.0,20.0,35.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,33.0,35.0,0.0,13.0,0.0,24.0,45.0,20.0,20.0,0.0,0.0,33.0,0.0,0.0,25.0,0.0,33.0,0.0,0.0,24.0,0.0,0.0,11.0
2018-13,26.0,44.0,63.0,13.0,39.0,24.0,0.0,31.0,16.0,0.0,13.0,0.0,21.0,0.0,24.0,32.0,20.0,35.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,33.0,35.0,0.0,13.0,0.0,24.0,45.0,20.0,20.0,0.0,0.0,33.0,0.0,0.0,25.0,0.0,33.0,0.0,0.0,24.0,0.0,0.0,11.0
2018-14,13.0,0.0,59.0,0.0,55.0,26.0,0.0,21.0,17.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,0.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,37.0,18.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,35.0,7.0,30.0,5.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,35.0,0.0,37.0,27.0,0.0,32.0,0.0,22.0,0.0,0.0,0.0,56.0
2018-15,13.0,0.0,59.0,0.0,55.0,26.0,0.0,21.0,17.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,0.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,37.0,18.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,35.0,7.0,30.0,5.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,35.0,0.0,37.0,27.0,0.0,32.0,0.0,22.0,0.0,0.0,0.0,56.0
2018-16,13.0,0.0,59.0,0.0,55.0,26.0,0.0,21.0,17.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,0.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,37.0,18.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,35.0,7.0,30.0,5.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,35.0,0.0,37.0,27.0,0.0,32.0,0.0,22.0,0.0,0.0,0.0,56.0
2018-17,13.0,0.0,59.0,0.0,55.0,26.0,0.0,21.0,17.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,0.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,37.0,18.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,35.0,7.0,30.0,5.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,35.0,0.0,37.0,27.0,0.0,32.0,0.0,22.0,0.0,0.0,0.0,56.0
2018-18,13.0,0.0,59.0,0.0,55.0,26.0,0.0,21.0,17.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,0.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,37.0,18.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,35.0,7.0,30.0,5.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,35.0,0.0,37.0,27.0,0.0,32.0,0.0,22.0,0.0,0.0,0.0,56.0
2018-19,8.0,0.0,31.0,0.0,43.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,29.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,85.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,12.0
2018-20,8.0,0.0,31.0,0.0,43.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,29.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,85.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,12.0
2018-21,8.0,0.0,31.0,0.0,43.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,29.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,85.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,12.0
2018-22,8.0,0.0,31.0,0.0,43.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,29.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,85.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,12.0
2018-23,10.0,0.0,26.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,16.0,40.0,0.0,35.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,37.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,28.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0
2018-24,10.0,0.0,26.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,16.0,40.0,0.0,35.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,37.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,28.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0
2018-25,10.0,0.0,26.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,16.0,40.0,0.0,35.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,37.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,28.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0
2018-26,10.0,0.0,26.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,16.0,40.0,0.0,35.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,37.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,28.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0
2018-27,12.0,0.0,44.0,0.0,0.0,0.0,46.0,7.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,17.0,21.0,38.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,23.0,0.0,0.0,0.0,22.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,45.0,0.0,29.0
2018-28,12.0,0.0,44.0,0.0,0.0,0.0,46.0,7.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,17.0,21.0,38.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,23.0,0.0,0.0,0.0,22.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,45.0,0.0,29.0
2018-29,12.0,0.0,44.0,0.0,0.0,0.0,46.0,7.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,17.0,21.0,38.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,23.0,0.0,0.0,0.0,22.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,45.0,0.0,29.0
2018-30,12.0,0.0,44.0,0.0,0.0,0.0,46.0,7.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,17.0,21.0,38.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,23.0,0.0,0.0,0.0,22.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,45.0,0.0,29.0
2018-31,12.0,0.0,44.0,0.0,0.0,0.0,46.0,7.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,17.0,21.0,38.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,23.0,0.0,0.0,0.0,22.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,45.0,0.0,29.0
2018-32,23.0,0.0,65.0,14.0,28.0,26.0,0.0,26.0,17.0,0.0,13.0,23.0,0.0,0.0,0.0,17.0,0.0,28.0,0.0,0.0,0.0,36.0,26.0,0.0,0.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,23.0,30.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,23.0,0.0,0.0,0.0,26.0,0.0,32.0,0.0,45.0,0.0,91.0,31.0,11.0
2018-33,23.0,0.0,65.0,14.0,28.0,26.0,0.0,26.0,17.0,0.0,13.0,23.0,0.0,0.0,0.0,17.0,0.0,28.0,0.0,0.0,0.0,36.0,26.0,0.0,0.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,23.0,30.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,23.0,0.0,0.0,0.0,26.0,0.0,32.0,0.0,45.0,0.0,91.0,31.0,11.0
2018-34,23.0,0.0,65.0,14.0,28.0,26.0,0.0,26.0,17.0,0.0,13.0,23.0,0.0,0.0,0.0,17.0,0.0,28.0,0.0,0.0,0.0,36.0,26.0,0.0,0.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,23.0,30.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,23.0,0.0,0.0,0.0,26.0,0.0,32.0,0.0,45.0,0.0,91.0,31.0,11.0
2018-35,23.0,0.0,65.0,14.0,28.0,26.0,0.0,26.0,17.0,0.0,13.0,23.0,0.0,0.0,0.0,17.0,0.0,28.0,0.0,0.0,0.0,36.0,26.0,0.0,0.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,23.0,30.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,23.0,0.0,0.0,0.0,26.0,0.0,32.0,0.0,45.0,0.0,91.0,31.0,11.0
2018-36,74.0,0.0,44.0,26.0,0.0,12.0,0.0,56.0,22.0,0.0,26.0,0.0,14.0,0.0,0.0,16.0,39.0,0.0,23.0,0.0,0.0,86.0,0.0,0.0,0.0,52.0,0.0,0.0,9.0,0.0,45.0,57.0,0.0,22.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,44.0,0.0,0.0,0.0,0.0,59.0,16.0
2018-37,74.0,0.0,44.0,26.0,0.0,12.0,0.0,56.0,22.0,0.0,26.0,0.0,14.0,0.0,0.0,16.0,39.0,0.0,23.0,0.0,0.0,86.0,0.0,0.0,0.0,52.0,0.0,0.0,9.0,0.0,45.0,57.0,0.0,22.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,44.0,0.0,0.0,0.0,0.0,59.0,16.0
2018-38,74.0,0.0,44.0,26.0,0.0,12.0,0.0,56.0,22.0,0.0,26.0,0.0,14.0,0.0,0.0,16.0,39.0,0.0,23.0,0.0,0.0,86.0,0.0,0.0,0.0,52.0,0.0,0.0,9.0,0.0,45.0,57.0,0.0,22.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,44.0,0.0,0.0,0.0,0.0,59.0,16.0
2018-39,74.0,0.0,44.0,26.0,0.0,12.0,0.0,56.0,22.0,0.0,26.0,0.0,14.0,0.0,0.0,16.0,39.0,0.0,23.0,0.0,0.0,86.0,0.0,0.0,0.0,52.0,0.0,0.0,9.0,0.0,45.0,57.0,0.0,22.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,44.0,0.0,0.0,0.0,0.0,59.0,16.0
2018-40,74.0,0.0,44.0,26.0,0.0,12.0,0.0,56.0,22.0,0.0,26.0,0.0,14.0,0.0,0.0,16.0,39.0,0.0,23.0,0.0,0.0,86.0,0.0,0.0,0.0,52.0,0.0,0.0,9.0,0.0,45.0,57.0,0.0,22.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,44.0,0.0,0.0,0.0,0.0,59.0,16.0
2018-41,29.0,93.0,74.0,53.0,27.0,13.0,0.0,44.0,28.0,0.0,60.0,0.0,0.0,0.0,0.0,33.0,0.0,18.0,23.0,45.0,25.0,37.0,0.0,22.0,37.0,35.0,0.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,26.0,0.0,0.0,23.0,0.0,71.0,0.0,11.0,25.0,0.0,0.0,52.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,44.0,93.0,11.0
2018-42,29.0,93.0,74.0,53.0,27.0,13.0,0.0,44.0,28.0,0.0,60.0,0.0,0.0,0.0,0.0,33.0,0.0,18.0,23.0,45.0,25.0,37.0,0.0,22.0,37.0,35.0,0.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,26.0,0.0,0.0,23.0,0.0,71.0,0.0,11.0,25.0,0.0,0.0,52.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,44.0,93.0,11.0
2018-43,29.0,93.0,74.0,53.0,27.0,13.0,0.0,44.0,28.0,0.0,60.0,0.0,0.0,0.0,0.0,33.0,0.0,18.0,23.0,45.0,25.0,37.0,0.0,22.0,37.0,35.0,0.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,26.0,0.0,0.0,23.0,0.0,71.0,0.0,11.0,25.0,0.0,0.0,52.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,44.0,93.0,11.0
2018-44,29.0,93.0,74.0,53.0,27.0,13.0,0.0,44.0,28.0,0.0,60.0,0.0,0.0,0.0,0.0,33.0,0.0,18.0,23.0,45.0,25.0,37.0,0.0,22.0,37.0,35.0,0.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,26.0,0.0,0.0,23.0,0.0,71.0,0.0,11.0,25.0,0.0,0.0,52.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,44.0,93.0,11.0
2018-45,35.0,0.0,82.0,54.0,28.0,26.0,0.0,40.0,15.0,0.0,34.0,0.0,37.0,0.0,39.0,59.0,0.0,0.0,23.0,0.0,50.0,14.0,0.0,0.0,0.0,71.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,47.0,36.0,0.0,53.0,53.0,0.0,9.0,0.0,25.0,48.0,0.0,16.0,50.0,0.0,53.0,0.0,74.0,27.0,59.0,39.0,0.0,0.0,0.0,0.0,0.0,28.0
2018-46,35.0,0.0,82.0,54.0,28.0,26.0,0.0,40.0,15.0,0.0,34.0,0.0,37.0,0.0,39.0,59.0,0.0,0.0,23.0,0.0,50.0,14.0,0.0,0.0,0.0,71.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,47.0,36.0,0.0,53.0,53.0,0.0,9.0,0.0,25.0,48.0,0.0,16.0,50.0,0.0,53.0,0.0,74.0,27.0,59.0,39.0,0.0,0.0,0.0,0.0,0.0,28.0
2018-47,35.0,0.0,82.0,54.0,28.0,26.0,0.0,40.0,15.0,0.0,34.0,0.0,37.0,0.0,39.0,59.0,0.0,0.0,23.0,0.0,50.0,14.0,0.0,0.0,0.0,71.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,47.0,36.0,0.0,53.0,53.0,0.0,9.0,0.0,25.0,48.0,0.0,16.0,50.0,0.0,53.0,0.0,74.0,27.0,59.0,39.0,0.0,0.0,0.0,0.0,0.0,28.0
2018-48,35.0,0.0,82.0,54.0,28.0,26.0,0.0,40.0,15.0,0.0,34.0,0.0,37.0,0.0,39.0,59.0,0.0,0.0,23.0,0.0,50.0,14.0,0.0,0.0,0.0,71.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,47.0,36.0,0.0,53.0,53.0,0.0,9.0,0.0,25.0,48.0,0.0,16.0,50.0,0.0,53.0,0.0,74.0,27.0,59.0,39.0,0.0,0.0,0.0,0.0,0.0,28.0
2018-49,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2018-50,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2018-51,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2018-52,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2019-01,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2019-02,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2019-03,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2019-04,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2019-05,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2019-06,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2019-07,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2019-08,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2019-09,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2019-10,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
