date,flu,symptoms of flu,stomach flu,the flu,bird flu,high fever,flu shot,flu how long,braun thermoscan,flu report,swine flu symptoms,oscillococcinum,bronchitis,contagious flu,cdc flu,flu fever,vermont flu,cold and flu,flu contagious,normal body,flu and cold,flu medicine,how long is the flu,flu vs cold,taking temperature,uvm flu shots,pneumonia,normal body temperature,symptoms of the flu,flu symptoms 2018,low body,flu shot side effects,influenza symptoms,how long contagious,is the flu contagious,flu symptoms 2017,i have the flu,fever flu,swine flu,how long does the flu last,cold vs flu,flu and fever,signs of flu,flu care,flu children,thermoscan,flu treatment,cdc flu map,the flu virus,how long does flu last,human temperature,how long is flu contagious,is flu contagious,how long is the flu contagious,cold or flu,flu map,flu symptoms,spanish flu,body temperature,fever reducer,flu cough,signs of the flu,how long flu,flu or cold,fever cough,ear thermometer
2012-29,7.0,0.0,0.0,0.0,0.0,42.0,7.0,0.0,77.0,0.0,87.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,40.0,0.0,0.0,61.0,0.0,0.0,0.0,42.0,15.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0
2012-30,7.0,0.0,0.0,0.0,0.0,42.0,7.0,0.0,77.0,0.0,87.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,40.0,0.0,0.0,61.0,0.0,0.0,0.0,42.0,15.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0
2012-31,7.0,0.0,0.0,0.0,0.0,42.0,7.0,0.0,77.0,0.0,87.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,40.0,0.0,0.0,61.0,0.0,0.0,0.0,42.0,15.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0
2012-32,9.0,0.0,57.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,32.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-33,9.0,0.0,57.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,32.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-34,9.0,0.0,57.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,32.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-35,9.0,0.0,57.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,32.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-36,23.0,23.0,25.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,35.0,35.0,42.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-37,23.0,23.0,25.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,35.0,35.0,42.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-38,23.0,23.0,25.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,35.0,35.0,42.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-39,23.0,23.0,25.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,35.0,35.0,42.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-40,23.0,23.0,25.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,35.0,35.0,42.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-41,14.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,55.0,0.0,39.0,0.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,61.0,72.0,0.0,0.0,35.0,0.0,0.0,27.0,0.0,0.0,0.0,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2012-42,14.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,55.0,0.0,39.0,0.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,61.0,72.0,0.0,0.0,35.0,0.0,0.0,27.0,0.0,0.0,0.0,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2012-43,14.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,55.0,0.0,39.0,0.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,61.0,72.0,0.0,0.0,35.0,0.0,0.0,27.0,0.0,0.0,0.0,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2012-44,14.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,55.0,0.0,39.0,0.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,61.0,72.0,0.0,0.0,35.0,0.0,0.0,27.0,0.0,0.0,0.0,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2012-45,20.0,56.0,46.0,30.0,0.0,85.0,28.0,31.0,0.0,0.0,0.0,0.0,97.0,35.0,0.0,63.0,34.0,45.0,35.0,0.0,45.0,0.0,0.0,89.0,0.0,0.0,30.0,41.0,0.0,0.0,40.0,0.0,0.0,31.0,68.0,0.0,0.0,63.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,72.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,24.0,0.0,20.0,91.0,0.0,0.0,31.0,0.0,0.0,0.0
2012-46,20.0,56.0,46.0,30.0,0.0,85.0,28.0,31.0,0.0,0.0,0.0,0.0,97.0,35.0,0.0,63.0,34.0,45.0,35.0,0.0,45.0,0.0,0.0,89.0,0.0,0.0,30.0,41.0,0.0,0.0,40.0,0.0,0.0,31.0,68.0,0.0,0.0,63.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,72.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,24.0,0.0,20.0,91.0,0.0,0.0,31.0,0.0,0.0,0.0
2012-47,20.0,56.0,46.0,30.0,0.0,85.0,28.0,31.0,0.0,0.0,0.0,0.0,97.0,35.0,0.0,63.0,34.0,45.0,35.0,0.0,45.0,0.0,0.0,89.0,0.0,0.0,30.0,41.0,0.0,0.0,40.0,0.0,0.0,31.0,68.0,0.0,0.0,63.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,72.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,24.0,0.0,20.0,91.0,0.0,0.0,31.0,0.0,0.0,0.0
2012-48,20.0,56.0,46.0,30.0,0.0,85.0,28.0,31.0,0.0,0.0,0.0,0.0,97.0,35.0,0.0,63.0,34.0,45.0,35.0,0.0,45.0,0.0,0.0,89.0,0.0,0.0,30.0,41.0,0.0,0.0,40.0,0.0,0.0,31.0,68.0,0.0,0.0,63.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,72.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,24.0,0.0,20.0,91.0,0.0,0.0,31.0,0.0,0.0,0.0
2012-49,10.0,26.0,56.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,63.0,60.0,0.0,0.0,39.0,63.0,0.0,0.0,39.0,0.0,57.0,0.0,0.0,0.0,0.0,64.0,38.0,0.0,0.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-50,10.0,26.0,56.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,63.0,60.0,0.0,0.0,39.0,63.0,0.0,0.0,39.0,0.0,57.0,0.0,0.0,0.0,0.0,64.0,38.0,0.0,0.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-51,10.0,26.0,56.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,63.0,60.0,0.0,0.0,39.0,63.0,0.0,0.0,39.0,0.0,57.0,0.0,0.0,0.0,0.0,64.0,38.0,0.0,0.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-52,10.0,26.0,56.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,63.0,60.0,0.0,0.0,39.0,63.0,0.0,0.0,39.0,0.0,57.0,0.0,0.0,0.0,0.0,64.0,38.0,0.0,0.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2013-02,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2013-03,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2013-04,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2013-05,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2013-06,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2013-07,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2013-08,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2013-09,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2013-10,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2013-11,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2013-12,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2013-13,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2013-14,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2013-15,5.0,0.0,50.0,0.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,56.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-16,5.0,0.0,50.0,0.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,56.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-17,5.0,0.0,50.0,0.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,56.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-18,5.0,0.0,50.0,0.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,56.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-19,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,30.0,40.0,0.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
2013-20,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,30.0,40.0,0.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
2013-21,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,30.0,40.0,0.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
2013-22,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,30.0,40.0,0.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
2013-23,2.0,0.0,0.0,0.0,0.0,70.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,63.0,0.0,29.0,0.0,0.0,0.0,34.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,37.0,69.0
2013-24,2.0,0.0,0.0,0.0,0.0,70.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,63.0,0.0,29.0,0.0,0.0,0.0,34.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,37.0,69.0
2013-25,2.0,0.0,0.0,0.0,0.0,70.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,63.0,0.0,29.0,0.0,0.0,0.0,34.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,37.0,69.0
2013-26,2.0,0.0,0.0,0.0,0.0,70.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,63.0,0.0,29.0,0.0,0.0,0.0,34.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,37.0,69.0
