date,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu maryland,flu game,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,swine flu,flu vaccine,over the counter flu,contagious flu,what to do if you have the flu,flu report,fever,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,stomach,how long is flu contagious,treatment for flu,cdc flu,taking temperature,exposed to flu,flu length,bronchitis,get over the flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature
2012-48,28.0,0.0,3.0,3.0,2.0,18.0,0.0,12.0,12.0,20.0,2.0,5.0,0.0,2.0,0.0,79.0,11.0,3.0,0.0,0.0,26.0,16.0,6.0,8.0,0.0,4.0,26.0,10.0,10.0,0.0,57.0,10.0,9.0,15.0,48.0,29.0,18.0,1.0,22.0,0.0,0.0,24.0,15.0,10.0,0.0,7.0,66.0,7.0,0.0,13.0,26.0,65.0,33.0,1.0,28.0,0.0,0.0,19.0,0.0,39.0,17.0,38.0,13.0,8.0,15.0,3.0,27.0,0.0,3.0,72.0,1.0,0.0,3.0,0.0,0.0,15.0,0.0,2.0,0.0,70.0,0.0,0.0,14.0,6.0,0.0,1.0,74.0,1.0,4.0,18.0,0.0,27.0,27.0,18.0,5.0,5.0,53.0
2012-49,13.0,0.0,0.0,11.0,0.0,16.0,0.0,0.0,47.0,4.0,0.0,3.0,0.0,0.0,1.0,70.0,5.0,2.0,0.0,1.0,11.0,10.0,0.0,4.0,0.0,0.0,13.0,0.0,10.0,0.0,25.0,0.0,12.0,9.0,57.0,9.0,14.0,0.0,7.0,0.0,0.0,31.0,12.0,0.0,13.0,48.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0,0.0,30.0,0.0,0.0,25.0,0.0,22.0,6.0,31.0,4.0,8.0,12.0,0.0,13.0,0.0,4.0,54.0,1.0,0.0,2.0,10.0,0.0,10.0,0.0,1.0,0.0,65.0,0.0,0.0,7.0,7.0,0.0,0.0,60.0,0.0,2.0,12.0,11.0,0.0,23.0,5.0,0.0,0.0,45.0
2012-50,13.0,0.0,0.0,11.0,0.0,16.0,0.0,0.0,47.0,4.0,0.0,3.0,0.0,0.0,1.0,70.0,5.0,2.0,0.0,1.0,11.0,10.0,0.0,4.0,0.0,0.0,13.0,0.0,10.0,0.0,25.0,0.0,12.0,9.0,57.0,9.0,14.0,0.0,7.0,0.0,0.0,31.0,12.0,0.0,13.0,48.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0,0.0,30.0,0.0,0.0,25.0,0.0,22.0,6.0,31.0,4.0,8.0,12.0,0.0,13.0,0.0,4.0,54.0,1.0,0.0,2.0,10.0,0.0,10.0,0.0,1.0,0.0,65.0,0.0,0.0,7.0,7.0,0.0,0.0,60.0,0.0,2.0,12.0,11.0,0.0,23.0,5.0,0.0,0.0,45.0
2012-51,13.0,0.0,0.0,11.0,0.0,16.0,0.0,0.0,47.0,4.0,0.0,3.0,0.0,0.0,1.0,70.0,5.0,2.0,0.0,1.0,11.0,10.0,0.0,4.0,0.0,0.0,13.0,0.0,10.0,0.0,25.0,0.0,12.0,9.0,57.0,9.0,14.0,0.0,7.0,0.0,0.0,31.0,12.0,0.0,13.0,48.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0,0.0,30.0,0.0,0.0,25.0,0.0,22.0,6.0,31.0,4.0,8.0,12.0,0.0,13.0,0.0,4.0,54.0,1.0,0.0,2.0,10.0,0.0,10.0,0.0,1.0,0.0,65.0,0.0,0.0,7.0,7.0,0.0,0.0,60.0,0.0,2.0,12.0,11.0,0.0,23.0,5.0,0.0,0.0,45.0
2012-52,13.0,0.0,0.0,11.0,0.0,16.0,0.0,0.0,47.0,4.0,0.0,3.0,0.0,0.0,1.0,70.0,5.0,2.0,0.0,1.0,11.0,10.0,0.0,4.0,0.0,0.0,13.0,0.0,10.0,0.0,25.0,0.0,12.0,9.0,57.0,9.0,14.0,0.0,7.0,0.0,0.0,31.0,12.0,0.0,13.0,48.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0,0.0,30.0,0.0,0.0,25.0,0.0,22.0,6.0,31.0,4.0,8.0,12.0,0.0,13.0,0.0,4.0,54.0,1.0,0.0,2.0,10.0,0.0,10.0,0.0,1.0,0.0,65.0,0.0,0.0,7.0,7.0,0.0,0.0,60.0,0.0,2.0,12.0,11.0,0.0,23.0,5.0,0.0,0.0,45.0
2013-01,12.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,0.0,1.0,8.0,7.0,11.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,13.0,55.0,8.0,21.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,8.0,0.0,0.0,0.0,15.0,15.0,1.0,39.0,0.0,0.0,17.0,0.0,17.0,20.0,15.0,13.0,7.0,8.0,0.0,4.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,0.0,7.0,0.0,49.0,0.0,2.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,52.0
2013-02,12.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,0.0,1.0,8.0,7.0,11.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,13.0,55.0,8.0,21.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,8.0,0.0,0.0,0.0,15.0,15.0,1.0,39.0,0.0,0.0,17.0,0.0,17.0,20.0,15.0,13.0,7.0,8.0,0.0,4.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,0.0,7.0,0.0,49.0,0.0,2.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,52.0
2013-03,12.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,0.0,1.0,8.0,7.0,11.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,13.0,55.0,8.0,21.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,8.0,0.0,0.0,0.0,15.0,15.0,1.0,39.0,0.0,0.0,17.0,0.0,17.0,20.0,15.0,13.0,7.0,8.0,0.0,4.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,0.0,7.0,0.0,49.0,0.0,2.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,52.0
2013-04,12.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,0.0,1.0,8.0,7.0,11.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,13.0,55.0,8.0,21.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,8.0,0.0,0.0,0.0,15.0,15.0,1.0,39.0,0.0,0.0,17.0,0.0,17.0,20.0,15.0,13.0,7.0,8.0,0.0,4.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,0.0,7.0,0.0,49.0,0.0,2.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,52.0
2013-05,12.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,0.0,1.0,8.0,7.0,11.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,13.0,55.0,8.0,21.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,8.0,0.0,0.0,0.0,15.0,15.0,1.0,39.0,0.0,0.0,17.0,0.0,17.0,20.0,15.0,13.0,7.0,8.0,0.0,4.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,0.0,7.0,0.0,49.0,0.0,2.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,52.0
2013-06,12.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,0.0,1.0,8.0,7.0,11.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,13.0,55.0,8.0,21.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,8.0,0.0,0.0,0.0,15.0,15.0,1.0,39.0,0.0,0.0,17.0,0.0,17.0,20.0,15.0,13.0,7.0,8.0,0.0,4.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,0.0,7.0,0.0,49.0,0.0,2.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,52.0
2013-07,12.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,0.0,1.0,8.0,7.0,11.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,13.0,55.0,8.0,21.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,8.0,0.0,0.0,0.0,15.0,15.0,1.0,39.0,0.0,0.0,17.0,0.0,17.0,20.0,15.0,13.0,7.0,8.0,0.0,4.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,0.0,7.0,0.0,49.0,0.0,2.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,52.0
2013-08,12.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,0.0,1.0,8.0,7.0,11.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,13.0,55.0,8.0,21.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,8.0,0.0,0.0,0.0,15.0,15.0,1.0,39.0,0.0,0.0,17.0,0.0,17.0,20.0,15.0,13.0,7.0,8.0,0.0,4.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,0.0,7.0,0.0,49.0,0.0,2.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,52.0
2013-09,12.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,0.0,1.0,8.0,7.0,11.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,13.0,55.0,8.0,21.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,8.0,0.0,0.0,0.0,15.0,15.0,1.0,39.0,0.0,0.0,17.0,0.0,17.0,20.0,15.0,13.0,7.0,8.0,0.0,4.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,0.0,7.0,0.0,49.0,0.0,2.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,52.0
2013-10,12.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,0.0,1.0,8.0,7.0,11.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,13.0,55.0,8.0,21.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,8.0,0.0,0.0,0.0,15.0,15.0,1.0,39.0,0.0,0.0,17.0,0.0,17.0,20.0,15.0,13.0,7.0,8.0,0.0,4.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,0.0,7.0,0.0,49.0,0.0,2.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,52.0
2013-11,12.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,0.0,1.0,8.0,7.0,11.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,13.0,55.0,8.0,21.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,8.0,0.0,0.0,0.0,15.0,15.0,1.0,39.0,0.0,0.0,17.0,0.0,17.0,20.0,15.0,13.0,7.0,8.0,0.0,4.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,0.0,7.0,0.0,49.0,0.0,2.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,52.0
2013-12,12.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,0.0,1.0,8.0,7.0,11.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,13.0,55.0,8.0,21.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,8.0,0.0,0.0,0.0,15.0,15.0,1.0,39.0,0.0,0.0,17.0,0.0,17.0,20.0,15.0,13.0,7.0,8.0,0.0,4.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,0.0,7.0,0.0,49.0,0.0,2.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,52.0
2013-13,12.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,0.0,1.0,8.0,7.0,11.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,13.0,55.0,8.0,21.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,8.0,0.0,0.0,0.0,15.0,15.0,1.0,39.0,0.0,0.0,17.0,0.0,17.0,20.0,15.0,13.0,7.0,8.0,0.0,4.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,0.0,7.0,0.0,49.0,0.0,2.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,52.0
2013-14,12.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,0.0,1.0,8.0,7.0,11.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,13.0,55.0,8.0,21.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,8.0,0.0,0.0,0.0,15.0,15.0,1.0,39.0,0.0,0.0,17.0,0.0,17.0,20.0,15.0,13.0,7.0,8.0,0.0,4.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,0.0,7.0,0.0,49.0,0.0,2.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,52.0
2013-15,6.0,3.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,10.0,8.0,60.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,10.0,10.0,10.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,32.0,0.0,12.0,7.0,17.0,2.0,3.0,6.0,0.0,3.0,7.0,0.0,60.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,12.0,6.0,0.0,6.0,0.0,42.0,0.0,4.0,9.0,9.0,0.0,0.0,4.0,0.0,0.0,50.0
2013-16,6.0,3.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,10.0,8.0,60.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,10.0,10.0,10.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,32.0,0.0,12.0,7.0,17.0,2.0,3.0,6.0,0.0,3.0,7.0,0.0,60.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,12.0,6.0,0.0,6.0,0.0,42.0,0.0,4.0,9.0,9.0,0.0,0.0,4.0,0.0,0.0,50.0
2013-17,6.0,3.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,10.0,8.0,60.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,10.0,10.0,10.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,32.0,0.0,12.0,7.0,17.0,2.0,3.0,6.0,0.0,3.0,7.0,0.0,60.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,12.0,6.0,0.0,6.0,0.0,42.0,0.0,4.0,9.0,9.0,0.0,0.0,4.0,0.0,0.0,50.0
2013-18,6.0,3.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,10.0,8.0,60.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,10.0,10.0,10.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,32.0,0.0,12.0,7.0,17.0,2.0,3.0,6.0,0.0,3.0,7.0,0.0,60.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,12.0,6.0,0.0,6.0,0.0,42.0,0.0,4.0,9.0,9.0,0.0,0.0,4.0,0.0,0.0,50.0
2013-19,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,42.0,1.0,1.0,0.0,0.0,4.0,7.0,10.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,10.0,7.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,5.0,0.0,10.0,0.0,7.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,6.0,0.0,1.0,30.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,33.0
2013-20,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,42.0,1.0,1.0,0.0,0.0,4.0,7.0,10.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,10.0,7.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,5.0,0.0,10.0,0.0,7.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,6.0,0.0,1.0,30.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,33.0
2013-21,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,42.0,1.0,1.0,0.0,0.0,4.0,7.0,10.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,10.0,7.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,5.0,0.0,10.0,0.0,7.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,6.0,0.0,1.0,30.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,33.0
2013-22,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,42.0,1.0,1.0,0.0,0.0,4.0,7.0,10.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,10.0,7.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,5.0,0.0,10.0,0.0,7.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,6.0,0.0,1.0,30.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,33.0
2013-23,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,1.0,4.0,4.0,7.0,4.0,0.0,2.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,51.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,60.0,9.0,0.0,0.0,31.0,15.0,31.0,0.0,32.0,0.0,0.0,8.0,0.0,17.0,6.0,13.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,51.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,71.0,0.0,7.0,10.0,7.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,49.0
2013-24,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,1.0,4.0,4.0,7.0,4.0,0.0,2.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,51.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,60.0,9.0,0.0,0.0,31.0,15.0,31.0,0.0,32.0,0.0,0.0,8.0,0.0,17.0,6.0,13.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,51.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,71.0,0.0,7.0,10.0,7.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,49.0
2013-25,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,1.0,4.0,4.0,7.0,4.0,0.0,2.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,51.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,60.0,9.0,0.0,0.0,31.0,15.0,31.0,0.0,32.0,0.0,0.0,8.0,0.0,17.0,6.0,13.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,51.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,71.0,0.0,7.0,10.0,7.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,49.0
2013-26,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,1.0,4.0,4.0,7.0,4.0,0.0,2.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,51.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,60.0,9.0,0.0,0.0,31.0,15.0,31.0,0.0,32.0,0.0,0.0,8.0,0.0,17.0,6.0,13.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,51.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,71.0,0.0,7.0,10.0,7.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,49.0
2013-27,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,1.0,4.0,4.0,7.0,4.0,0.0,2.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,51.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,60.0,9.0,0.0,0.0,31.0,15.0,31.0,0.0,32.0,0.0,0.0,8.0,0.0,17.0,6.0,13.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,51.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,71.0,0.0,7.0,10.0,7.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,49.0
2013-28,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,8.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,11.0,9.0,21.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,17.0,11.0,11.0,9.0,26.0,9.0,0.0,15.0,0.0,0.0,0.0,1.0,27.0,1.0,0.0,11.0,0.0,11.0,0.0,14.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,0.0,0.0,7.0,13.0,0.0,0.0,24.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,32.0
2013-29,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,8.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,11.0,9.0,21.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,17.0,11.0,11.0,9.0,26.0,9.0,0.0,15.0,0.0,0.0,0.0,1.0,27.0,1.0,0.0,11.0,0.0,11.0,0.0,14.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,0.0,0.0,7.0,13.0,0.0,0.0,24.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,32.0
