date,flu,symptoms of flu,stomach flu,the flu,bird flu,high fever,flu shot,flu how long,braun thermoscan,symptoms of bronchitis,oscillococcinum,bronchitis,contagious flu,flu fever,influenza,influenza incubation period,stomach flu symptoms,cold and flu,flu contagious,normal body,flu and cold,flu medicine,how long is the flu,dog flu,cure flu,flu vs cold,taking temperature,pneumonia,normal body temperature,symptoms of the flu,flu symptoms 2018,low body,flu shot side effects,influenza symptoms,how long contagious,is the flu contagious,i have the flu,fever flu,how long does the flu last,cold vs flu,cure the flu,signs of flu,flu care,flu children,influenza a and b,thermoscan,flu treatment,influenza a,cdc flu map,the flu virus,how long does flu last,human temperature,is flu contagious,flu symptoms,flu symptoms in kids,flu symptoms 2019,dangerous fever,body temperature,flu cough,keto flu,how long flu,fever cough,ear thermometer
2011-37,28.0,40.0,20.0,10.0,0.0,0.0,38.0,40.0,0.0,0.0,0.0,53.0,0.0,0.0,11.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,35.0,28.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,32.0,0.0,0.0,40.0,0.0,68.0
2011-38,28.0,40.0,20.0,10.0,0.0,0.0,38.0,40.0,0.0,0.0,0.0,53.0,0.0,0.0,11.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,35.0,28.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,32.0,0.0,0.0,40.0,0.0,68.0
2011-39,28.0,40.0,20.0,10.0,0.0,0.0,38.0,40.0,0.0,0.0,0.0,53.0,0.0,0.0,11.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,35.0,28.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,32.0,0.0,0.0,40.0,0.0,68.0
2011-40,19.0,0.0,20.0,29.0,0.0,0.0,14.0,79.0,0.0,70.0,0.0,17.0,0.0,0.0,7.0,0.0,53.0,63.0,0.0,31.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,67.0,0.0,0.0,0.0,8.0,33.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,32.0,0.0,0.0,79.0,41.0,0.0
2011-41,19.0,0.0,20.0,29.0,0.0,0.0,14.0,79.0,0.0,70.0,0.0,17.0,0.0,0.0,7.0,0.0,53.0,63.0,0.0,31.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,67.0,0.0,0.0,0.0,8.0,33.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,32.0,0.0,0.0,79.0,41.0,0.0
2011-42,19.0,0.0,20.0,29.0,0.0,0.0,14.0,79.0,0.0,70.0,0.0,17.0,0.0,0.0,7.0,0.0,53.0,63.0,0.0,31.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,67.0,0.0,0.0,0.0,8.0,33.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,32.0,0.0,0.0,79.0,41.0,0.0
2011-43,19.0,0.0,20.0,29.0,0.0,0.0,14.0,79.0,0.0,70.0,0.0,17.0,0.0,0.0,7.0,0.0,53.0,63.0,0.0,31.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,67.0,0.0,0.0,0.0,8.0,33.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,32.0,0.0,0.0,79.0,41.0,0.0
2011-44,19.0,0.0,20.0,29.0,0.0,0.0,14.0,79.0,0.0,70.0,0.0,17.0,0.0,0.0,7.0,0.0,53.0,63.0,0.0,31.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,67.0,0.0,0.0,0.0,8.0,33.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,32.0,0.0,0.0,79.0,41.0,0.0
2011-45,24.0,0.0,39.0,29.0,20.0,0.0,7.0,0.0,0.0,69.0,0.0,43.0,0.0,76.0,5.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,76.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,60.0,0.0,0.0,17.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,100.0
2011-46,24.0,0.0,39.0,29.0,20.0,0.0,7.0,0.0,0.0,69.0,0.0,43.0,0.0,76.0,5.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,76.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,60.0,0.0,0.0,17.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,100.0
2011-47,24.0,0.0,39.0,29.0,20.0,0.0,7.0,0.0,0.0,69.0,0.0,43.0,0.0,76.0,5.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,76.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,60.0,0.0,0.0,17.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,100.0
2011-48,24.0,0.0,39.0,29.0,20.0,0.0,7.0,0.0,0.0,69.0,0.0,43.0,0.0,76.0,5.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,76.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,60.0,0.0,0.0,17.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,100.0
2011-49,16.0,0.0,59.0,20.0,0.0,0.0,14.0,40.0,0.0,0.0,0.0,17.0,0.0,78.0,14.0,0.0,0.0,32.0,0.0,62.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,56.0,0.0,0.0,35.0,0.0,16.0,0.0,0.0,100.0,78.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,79.0,6.0,0.0,76.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,21.0,67.0,0.0,40.0,42.0,0.0
2011-50,16.0,0.0,59.0,20.0,0.0,0.0,14.0,40.0,0.0,0.0,0.0,17.0,0.0,78.0,14.0,0.0,0.0,32.0,0.0,62.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,56.0,0.0,0.0,35.0,0.0,16.0,0.0,0.0,100.0,78.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,79.0,6.0,0.0,76.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,21.0,67.0,0.0,40.0,42.0,0.0
2011-51,16.0,0.0,59.0,20.0,0.0,0.0,14.0,40.0,0.0,0.0,0.0,17.0,0.0,78.0,14.0,0.0,0.0,32.0,0.0,62.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,56.0,0.0,0.0,35.0,0.0,16.0,0.0,0.0,100.0,78.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,79.0,6.0,0.0,76.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,21.0,67.0,0.0,40.0,42.0,0.0
2011-52,16.0,0.0,59.0,20.0,0.0,0.0,14.0,40.0,0.0,0.0,0.0,17.0,0.0,78.0,14.0,0.0,0.0,32.0,0.0,62.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,56.0,0.0,0.0,35.0,0.0,16.0,0.0,0.0,100.0,78.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,79.0,6.0,0.0,76.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,21.0,67.0,0.0,40.0,42.0,0.0
2012-01,9.0,38.0,36.0,14.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,0.0,100.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,30.0,0.0,0.0,37.0,0.0,0.0
2012-02,9.0,38.0,36.0,14.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,0.0,100.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,30.0,0.0,0.0,37.0,0.0,0.0
2012-03,9.0,38.0,36.0,14.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,0.0,100.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,30.0,0.0,0.0,37.0,0.0,0.0
2012-04,9.0,38.0,36.0,14.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,0.0,100.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,30.0,0.0,0.0,37.0,0.0,0.0
2012-05,9.0,38.0,36.0,14.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,0.0,100.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,30.0,0.0,0.0,37.0,0.0,0.0
2012-06,9.0,38.0,36.0,14.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,0.0,100.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,30.0,0.0,0.0,37.0,0.0,0.0
2012-07,9.0,38.0,36.0,14.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,0.0,100.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,30.0,0.0,0.0,37.0,0.0,0.0
2012-08,9.0,38.0,36.0,14.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,0.0,100.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,30.0,0.0,0.0,37.0,0.0,0.0
2012-09,9.0,38.0,36.0,14.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,0.0,100.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,30.0,0.0,0.0,37.0,0.0,0.0
2012-10,9.0,38.0,36.0,14.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,0.0,100.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,30.0,0.0,0.0,37.0,0.0,0.0
2012-11,9.0,38.0,36.0,14.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,0.0,100.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,30.0,0.0,0.0,37.0,0.0,0.0
2012-12,9.0,38.0,36.0,14.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,0.0,100.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,30.0,0.0,0.0,37.0,0.0,0.0
2012-13,9.0,38.0,36.0,14.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,0.0,100.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,30.0,0.0,0.0,37.0,0.0,0.0
2012-14,13.0,0.0,19.0,0.0,0.0,0.0,0.0,39.0,0.0,68.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,21.0,0.0,0.0,39.0,40.0,0.0
2012-15,13.0,0.0,19.0,0.0,0.0,0.0,0.0,39.0,0.0,68.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,21.0,0.0,0.0,39.0,40.0,0.0
2012-16,13.0,0.0,19.0,0.0,0.0,0.0,0.0,39.0,0.0,68.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,21.0,0.0,0.0,39.0,40.0,0.0
2012-17,13.0,0.0,19.0,0.0,0.0,0.0,0.0,39.0,0.0,68.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,21.0,0.0,0.0,39.0,40.0,0.0
2012-18,13.0,0.0,19.0,0.0,0.0,0.0,0.0,39.0,0.0,68.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,21.0,0.0,0.0,39.0,40.0,0.0
2012-19,4.0,0.0,42.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,37.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-20,4.0,0.0,42.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,37.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-21,4.0,0.0,42.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,37.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-22,4.0,0.0,42.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,37.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-23,5.0,0.0,0.0,10.0,21.0,0.0,7.0,0.0,0.0,70.0,0.0,35.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,35.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
2012-24,5.0,0.0,0.0,10.0,21.0,0.0,7.0,0.0,0.0,70.0,0.0,35.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,35.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
2012-25,5.0,0.0,0.0,10.0,21.0,0.0,7.0,0.0,0.0,70.0,0.0,35.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,35.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
2012-26,5.0,0.0,0.0,10.0,21.0,0.0,7.0,0.0,0.0,70.0,0.0,35.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,35.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
2012-27,8.0,0.0,38.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,33.0,0.0,75.0,5.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-28,8.0,0.0,38.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,33.0,0.0,75.0,5.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-29,8.0,0.0,38.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,33.0,0.0,75.0,5.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-30,8.0,0.0,38.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,33.0,0.0,75.0,5.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-31,8.0,0.0,38.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,33.0,0.0,75.0,5.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-32,28.0,0.0,18.0,9.0,0.0,35.0,13.0,0.0,0.0,0.0,0.0,40.0,43.0,0.0,10.0,0.0,0.0,29.0,43.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,51.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,39.0,0.0,98.0,0.0,0.0,0.0
2012-33,28.0,0.0,18.0,9.0,0.0,35.0,13.0,0.0,0.0,0.0,0.0,40.0,43.0,0.0,10.0,0.0,0.0,29.0,43.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,51.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,39.0,0.0,98.0,0.0,0.0,0.0
2012-34,28.0,0.0,18.0,9.0,0.0,35.0,13.0,0.0,0.0,0.0,0.0,40.0,43.0,0.0,10.0,0.0,0.0,29.0,43.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,51.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,39.0,0.0,98.0,0.0,0.0,0.0
2012-35,28.0,0.0,18.0,9.0,0.0,35.0,13.0,0.0,0.0,0.0,0.0,40.0,43.0,0.0,10.0,0.0,0.0,29.0,43.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,51.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,39.0,0.0,98.0,0.0,0.0,0.0
2012-36,34.0,33.0,41.0,48.0,0.0,31.0,26.0,33.0,0.0,0.0,0.0,58.0,0.0,0.0,7.0,0.0,44.0,26.0,0.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,58.0,52.0,46.0,0.0,0.0,29.0,22.0,19.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,46.0,0.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,33.0,0.0,0.0
