date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu symptoms,flu game,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu chicago,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,walgreens flu shot,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,illinois flu,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature
2015-14,20.0,12.0,12.0,12.0,12.0,26.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,54.0,5.0,2.0,0.0,0.0,13.0,19.0,1.0,0.0,0.0,2.0,15.0,2.0,8.0,0.0,13.0,13.0,13.0,8.0,66.0,8.0,20.0,0.0,3.0,0.0,0.0,90.0,2.0,7.0,2.0,0.0,17.0,39.0,9.0,2.0,2.0,2.0,11.0,23.0,29.0,11.0,17.0,6.0,32.0,6.0,23.0,5.0,39.0,3.0,4.0,20.0,9.0,2.0,12.0,0.0,16.0,8.0,69.0,0.0,16.0,0.0,5.0,0.0,73.0,0.0,1.0,5.0,0.0,17.0,0.0,4.0,38.0,10.0,22.0,8.0,25.0,21.0,0.0,7.0,0.0,65.0
2015-15,12.0,0.0,12.0,24.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,47.0,2.0,1.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,1.0,17.0,5.0,6.0,7.0,0.0,0.0,7.0,5.0,39.0,0.0,10.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,17.0,32.0,4.0,4.0,2.0,4.0,7.0,12.0,41.0,12.0,0.0,0.0,17.0,3.0,11.0,2.0,20.0,2.0,4.0,5.0,2.0,0.0,2.0,4.0,10.0,0.0,46.0,6.0,6.0,0.0,11.0,0.0,72.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,16.0,14.0,20.0,0.0,8.0,0.0,0.0,2.0,5.0,52.0
2015-16,12.0,0.0,12.0,24.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,47.0,2.0,1.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,1.0,17.0,5.0,6.0,7.0,0.0,0.0,7.0,5.0,39.0,0.0,10.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,17.0,32.0,4.0,4.0,2.0,4.0,7.0,12.0,41.0,12.0,0.0,0.0,17.0,3.0,11.0,2.0,20.0,2.0,4.0,5.0,2.0,0.0,2.0,4.0,10.0,0.0,46.0,6.0,6.0,0.0,11.0,0.0,72.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,16.0,14.0,20.0,0.0,8.0,0.0,0.0,2.0,5.0,52.0
2015-17,12.0,0.0,12.0,24.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,47.0,2.0,1.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,1.0,17.0,5.0,6.0,7.0,0.0,0.0,7.0,5.0,39.0,0.0,10.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,17.0,32.0,4.0,4.0,2.0,4.0,7.0,12.0,41.0,12.0,0.0,0.0,17.0,3.0,11.0,2.0,20.0,2.0,4.0,5.0,2.0,0.0,2.0,4.0,10.0,0.0,46.0,6.0,6.0,0.0,11.0,0.0,72.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,16.0,14.0,20.0,0.0,8.0,0.0,0.0,2.0,5.0,52.0
2015-18,12.0,0.0,12.0,24.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,47.0,2.0,1.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,1.0,17.0,5.0,6.0,7.0,0.0,0.0,7.0,5.0,39.0,0.0,10.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,17.0,32.0,4.0,4.0,2.0,4.0,7.0,12.0,41.0,12.0,0.0,0.0,17.0,3.0,11.0,2.0,20.0,2.0,4.0,5.0,2.0,0.0,2.0,4.0,10.0,0.0,46.0,6.0,6.0,0.0,11.0,0.0,72.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,16.0,14.0,20.0,0.0,8.0,0.0,0.0,2.0,5.0,52.0
2015-19,7.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,1.0,6.0,3.0,5.0,0.0,7.0,0.0,0.0,10.0,52.0,10.0,5.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,19.0,34.0,0.0,0.0,2.0,0.0,3.0,12.0,12.0,12.0,0.0,6.0,17.0,3.0,14.0,2.0,12.0,1.0,3.0,6.0,2.0,0.0,5.0,0.0,10.0,0.0,40.0,0.0,17.0,0.0,14.0,0.0,71.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,10.0,8.0,12.0,0.0,8.0,8.0,0.0,0.0,2.0,43.0
2015-20,7.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,1.0,6.0,3.0,5.0,0.0,7.0,0.0,0.0,10.0,52.0,10.0,5.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,19.0,34.0,0.0,0.0,2.0,0.0,3.0,12.0,12.0,12.0,0.0,6.0,17.0,3.0,14.0,2.0,12.0,1.0,3.0,6.0,2.0,0.0,5.0,0.0,10.0,0.0,40.0,0.0,17.0,0.0,14.0,0.0,71.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,10.0,8.0,12.0,0.0,8.0,8.0,0.0,0.0,2.0,43.0
2015-21,7.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,1.0,6.0,3.0,5.0,0.0,7.0,0.0,0.0,10.0,52.0,10.0,5.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,19.0,34.0,0.0,0.0,2.0,0.0,3.0,12.0,12.0,12.0,0.0,6.0,17.0,3.0,14.0,2.0,12.0,1.0,3.0,6.0,2.0,0.0,5.0,0.0,10.0,0.0,40.0,0.0,17.0,0.0,14.0,0.0,71.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,10.0,8.0,12.0,0.0,8.0,8.0,0.0,0.0,2.0,43.0
2015-22,7.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,1.0,6.0,3.0,5.0,0.0,7.0,0.0,0.0,10.0,52.0,10.0,5.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,19.0,34.0,0.0,0.0,2.0,0.0,3.0,12.0,12.0,12.0,0.0,6.0,17.0,3.0,14.0,2.0,12.0,1.0,3.0,6.0,2.0,0.0,5.0,0.0,10.0,0.0,40.0,0.0,17.0,0.0,14.0,0.0,71.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,10.0,8.0,12.0,0.0,8.0,8.0,0.0,0.0,2.0,43.0
2015-23,7.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,1.0,6.0,3.0,5.0,0.0,7.0,0.0,0.0,10.0,52.0,10.0,5.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,19.0,34.0,0.0,0.0,2.0,0.0,3.0,12.0,12.0,12.0,0.0,6.0,17.0,3.0,14.0,2.0,12.0,1.0,3.0,6.0,2.0,0.0,5.0,0.0,10.0,0.0,40.0,0.0,17.0,0.0,14.0,0.0,71.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,10.0,8.0,12.0,0.0,8.0,8.0,0.0,0.0,2.0,43.0
2015-24,5.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,5.0,4.0,38.0,4.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,2.0,0.0,9.0,39.0,0.0,0.0,2.0,0.0,2.0,19.0,29.0,9.0,0.0,0.0,24.0,0.0,5.0,3.0,14.0,2.0,2.0,3.0,2.0,2.0,4.0,0.0,3.0,0.0,49.0,0.0,5.0,0.0,9.0,0.0,66.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,5.0,7.0,8.0,3.0,7.0,10.0,0.0,3.0,2.0,44.0
2015-25,5.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,5.0,4.0,38.0,4.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,2.0,0.0,9.0,39.0,0.0,0.0,2.0,0.0,2.0,19.0,29.0,9.0,0.0,0.0,24.0,0.0,5.0,3.0,14.0,2.0,2.0,3.0,2.0,2.0,4.0,0.0,3.0,0.0,49.0,0.0,5.0,0.0,9.0,0.0,66.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,5.0,7.0,8.0,3.0,7.0,10.0,0.0,3.0,2.0,44.0
2015-26,5.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,5.0,4.0,38.0,4.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,2.0,0.0,9.0,39.0,0.0,0.0,2.0,0.0,2.0,19.0,29.0,9.0,0.0,0.0,24.0,0.0,5.0,3.0,14.0,2.0,2.0,3.0,2.0,2.0,4.0,0.0,3.0,0.0,49.0,0.0,5.0,0.0,9.0,0.0,66.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,5.0,7.0,8.0,3.0,7.0,10.0,0.0,3.0,2.0,44.0
2015-27,5.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,5.0,4.0,38.0,4.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,2.0,0.0,9.0,39.0,0.0,0.0,2.0,0.0,2.0,19.0,29.0,9.0,0.0,0.0,24.0,0.0,5.0,3.0,14.0,2.0,2.0,3.0,2.0,2.0,4.0,0.0,3.0,0.0,49.0,0.0,5.0,0.0,9.0,0.0,66.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,5.0,7.0,8.0,3.0,7.0,10.0,0.0,3.0,2.0,44.0
2015-28,7.0,10.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,38.0,2.0,1.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,5.0,5.0,3.0,0.0,11.0,5.0,5.0,6.0,65.0,0.0,8.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0,34.0,4.0,0.0,0.0,0.0,4.0,0.0,23.0,0.0,0.0,5.0,23.0,0.0,5.0,2.0,10.0,1.0,1.0,12.0,3.0,0.0,2.0,0.0,3.0,0.0,63.0,4.0,0.0,4.0,11.0,0.0,64.0,0.0,0.0,6.0,2.0,3.0,0.0,3.0,16.0,14.0,6.0,3.0,10.0,0.0,0.0,2.0,0.0,49.0
2015-29,7.0,10.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,38.0,2.0,1.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,5.0,5.0,3.0,0.0,11.0,5.0,5.0,6.0,65.0,0.0,8.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0,34.0,4.0,0.0,0.0,0.0,4.0,0.0,23.0,0.0,0.0,5.0,23.0,0.0,5.0,2.0,10.0,1.0,1.0,12.0,3.0,0.0,2.0,0.0,3.0,0.0,63.0,4.0,0.0,4.0,11.0,0.0,64.0,0.0,0.0,6.0,2.0,3.0,0.0,3.0,16.0,14.0,6.0,3.0,10.0,0.0,0.0,2.0,0.0,49.0
2015-30,7.0,10.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,38.0,2.0,1.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,5.0,5.0,3.0,0.0,11.0,5.0,5.0,6.0,65.0,0.0,8.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0,34.0,4.0,0.0,0.0,0.0,4.0,0.0,23.0,0.0,0.0,5.0,23.0,0.0,5.0,2.0,10.0,1.0,1.0,12.0,3.0,0.0,2.0,0.0,3.0,0.0,63.0,4.0,0.0,4.0,11.0,0.0,64.0,0.0,0.0,6.0,2.0,3.0,0.0,3.0,16.0,14.0,6.0,3.0,10.0,0.0,0.0,2.0,0.0,49.0
2015-31,7.0,10.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,38.0,2.0,1.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,5.0,5.0,3.0,0.0,11.0,5.0,5.0,6.0,65.0,0.0,8.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0,34.0,4.0,0.0,0.0,0.0,4.0,0.0,23.0,0.0,0.0,5.0,23.0,0.0,5.0,2.0,10.0,1.0,1.0,12.0,3.0,0.0,2.0,0.0,3.0,0.0,63.0,4.0,0.0,4.0,11.0,0.0,64.0,0.0,0.0,6.0,2.0,3.0,0.0,3.0,16.0,14.0,6.0,3.0,10.0,0.0,0.0,2.0,0.0,49.0
2015-32,14.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,24.0,1.0,4.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,2.0,7.0,2.0,7.0,0.0,15.0,5.0,10.0,8.0,52.0,4.0,10.0,0.0,20.0,0.0,0.0,11.0,6.0,2.0,0.0,0.0,18.0,62.0,7.0,4.0,1.0,0.0,4.0,9.0,32.0,9.0,0.0,23.0,29.0,0.0,20.0,3.0,11.0,2.0,3.0,44.0,2.0,0.0,3.0,5.0,3.0,0.0,61.0,9.0,4.0,4.0,15.0,0.0,61.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,16.0,16.0,23.0,3.0,6.0,10.0,0.0,2.0,4.0,86.0
2015-33,14.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,24.0,1.0,4.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,2.0,7.0,2.0,7.0,0.0,15.0,5.0,10.0,8.0,52.0,4.0,10.0,0.0,20.0,0.0,0.0,11.0,6.0,2.0,0.0,0.0,18.0,62.0,7.0,4.0,1.0,0.0,4.0,9.0,32.0,9.0,0.0,23.0,29.0,0.0,20.0,3.0,11.0,2.0,3.0,44.0,2.0,0.0,3.0,5.0,3.0,0.0,61.0,9.0,4.0,4.0,15.0,0.0,61.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,16.0,16.0,23.0,3.0,6.0,10.0,0.0,2.0,4.0,86.0
2015-34,14.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,24.0,1.0,4.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,2.0,7.0,2.0,7.0,0.0,15.0,5.0,10.0,8.0,52.0,4.0,10.0,0.0,20.0,0.0,0.0,11.0,6.0,2.0,0.0,0.0,18.0,62.0,7.0,4.0,1.0,0.0,4.0,9.0,32.0,9.0,0.0,23.0,29.0,0.0,20.0,3.0,11.0,2.0,3.0,44.0,2.0,0.0,3.0,5.0,3.0,0.0,61.0,9.0,4.0,4.0,15.0,0.0,61.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,16.0,16.0,23.0,3.0,6.0,10.0,0.0,2.0,4.0,86.0
2015-35,14.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,24.0,1.0,4.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,2.0,7.0,2.0,7.0,0.0,15.0,5.0,10.0,8.0,52.0,4.0,10.0,0.0,20.0,0.0,0.0,11.0,6.0,2.0,0.0,0.0,18.0,62.0,7.0,4.0,1.0,0.0,4.0,9.0,32.0,9.0,0.0,23.0,29.0,0.0,20.0,3.0,11.0,2.0,3.0,44.0,2.0,0.0,3.0,5.0,3.0,0.0,61.0,9.0,4.0,4.0,15.0,0.0,61.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,16.0,16.0,23.0,3.0,6.0,10.0,0.0,2.0,4.0,86.0
2015-36,14.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,24.0,1.0,4.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,2.0,7.0,2.0,7.0,0.0,15.0,5.0,10.0,8.0,52.0,4.0,10.0,0.0,20.0,0.0,0.0,11.0,6.0,2.0,0.0,0.0,18.0,62.0,7.0,4.0,1.0,0.0,4.0,9.0,32.0,9.0,0.0,23.0,29.0,0.0,20.0,3.0,11.0,2.0,3.0,44.0,2.0,0.0,3.0,5.0,3.0,0.0,61.0,9.0,4.0,4.0,15.0,0.0,61.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,16.0,16.0,23.0,3.0,6.0,10.0,0.0,2.0,4.0,86.0
2015-37,26.0,9.0,9.0,9.0,0.0,11.0,1.0,1.0,1.0,54.0,2.0,1.0,0.0,1.0,0.0,66.0,3.0,3.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,2.0,10.0,1.0,15.0,0.0,10.0,0.0,10.0,4.0,56.0,12.0,14.0,0.0,52.0,0.0,0.0,17.0,6.0,2.0,7.0,0.0,9.0,34.0,6.0,5.0,0.0,0.0,5.0,14.0,27.0,0.0,0.0,42.0,14.0,2.0,17.0,3.0,17.0,3.0,4.0,78.0,4.0,3.0,7.0,5.0,14.0,3.0,69.0,0.0,6.0,4.0,11.0,0.0,62.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,9.0,14.0,33.0,3.0,13.0,10.0,0.0,6.0,0.0,48.0
2015-38,26.0,9.0,9.0,9.0,0.0,11.0,1.0,1.0,1.0,54.0,2.0,1.0,0.0,1.0,0.0,66.0,3.0,3.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,2.0,10.0,1.0,15.0,0.0,10.0,0.0,10.0,4.0,56.0,12.0,14.0,0.0,52.0,0.0,0.0,17.0,6.0,2.0,7.0,0.0,9.0,34.0,6.0,5.0,0.0,0.0,5.0,14.0,27.0,0.0,0.0,42.0,14.0,2.0,17.0,3.0,17.0,3.0,4.0,78.0,4.0,3.0,7.0,5.0,14.0,3.0,69.0,0.0,6.0,4.0,11.0,0.0,62.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,9.0,14.0,33.0,3.0,13.0,10.0,0.0,6.0,0.0,48.0
2015-39,26.0,9.0,9.0,9.0,0.0,11.0,1.0,1.0,1.0,54.0,2.0,1.0,0.0,1.0,0.0,66.0,3.0,3.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,2.0,10.0,1.0,15.0,0.0,10.0,0.0,10.0,4.0,56.0,12.0,14.0,0.0,52.0,0.0,0.0,17.0,6.0,2.0,7.0,0.0,9.0,34.0,6.0,5.0,0.0,0.0,5.0,14.0,27.0,0.0,0.0,42.0,14.0,2.0,17.0,3.0,17.0,3.0,4.0,78.0,4.0,3.0,7.0,5.0,14.0,3.0,69.0,0.0,6.0,4.0,11.0,0.0,62.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,9.0,14.0,33.0,3.0,13.0,10.0,0.0,6.0,0.0,48.0
2015-40,26.0,9.0,9.0,9.0,0.0,11.0,1.0,1.0,1.0,54.0,2.0,1.0,0.0,1.0,0.0,66.0,3.0,3.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,2.0,10.0,1.0,15.0,0.0,10.0,0.0,10.0,4.0,56.0,12.0,14.0,0.0,52.0,0.0,0.0,17.0,6.0,2.0,7.0,0.0,9.0,34.0,6.0,5.0,0.0,0.0,5.0,14.0,27.0,0.0,0.0,42.0,14.0,2.0,17.0,3.0,17.0,3.0,4.0,78.0,4.0,3.0,7.0,5.0,14.0,3.0,69.0,0.0,6.0,4.0,11.0,0.0,62.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,9.0,14.0,33.0,3.0,13.0,10.0,0.0,6.0,0.0,48.0
2015-41,18.0,0.0,10.0,10.0,10.0,11.0,1.0,0.0,0.0,29.0,1.0,0.0,1.0,0.0,1.0,64.0,5.0,2.0,0.0,0.0,14.0,11.0,1.0,0.0,0.0,2.0,11.0,1.0,12.0,0.0,11.0,6.0,9.0,13.0,48.0,4.0,13.0,0.0,24.0,0.0,0.0,22.0,4.0,6.0,4.0,0.0,23.0,34.0,3.0,2.0,0.0,0.0,3.0,15.0,25.0,0.0,0.0,20.0,21.0,3.0,24.0,7.0,26.0,4.0,2.0,39.0,7.0,3.0,8.0,7.0,15.0,0.0,62.0,5.0,14.0,0.0,5.0,0.0,65.0,0.0,0.0,7.0,2.0,12.0,0.0,3.0,26.0,22.0,17.0,4.0,14.0,0.0,0.0,4.0,0.0,61.0
2015-42,18.0,0.0,10.0,10.0,10.0,11.0,1.0,0.0,0.0,29.0,1.0,0.0,1.0,0.0,1.0,64.0,5.0,2.0,0.0,0.0,14.0,11.0,1.0,0.0,0.0,2.0,11.0,1.0,12.0,0.0,11.0,6.0,9.0,13.0,48.0,4.0,13.0,0.0,24.0,0.0,0.0,22.0,4.0,6.0,4.0,0.0,23.0,34.0,3.0,2.0,0.0,0.0,3.0,15.0,25.0,0.0,0.0,20.0,21.0,3.0,24.0,7.0,26.0,4.0,2.0,39.0,7.0,3.0,8.0,7.0,15.0,0.0,62.0,5.0,14.0,0.0,5.0,0.0,65.0,0.0,0.0,7.0,2.0,12.0,0.0,3.0,26.0,22.0,17.0,4.0,14.0,0.0,0.0,4.0,0.0,61.0
2015-43,18.0,0.0,10.0,10.0,10.0,11.0,1.0,0.0,0.0,29.0,1.0,0.0,1.0,0.0,1.0,64.0,5.0,2.0,0.0,0.0,14.0,11.0,1.0,0.0,0.0,2.0,11.0,1.0,12.0,0.0,11.0,6.0,9.0,13.0,48.0,4.0,13.0,0.0,24.0,0.0,0.0,22.0,4.0,6.0,4.0,0.0,23.0,34.0,3.0,2.0,0.0,0.0,3.0,15.0,25.0,0.0,0.0,20.0,21.0,3.0,24.0,7.0,26.0,4.0,2.0,39.0,7.0,3.0,8.0,7.0,15.0,0.0,62.0,5.0,14.0,0.0,5.0,0.0,65.0,0.0,0.0,7.0,2.0,12.0,0.0,3.0,26.0,22.0,17.0,4.0,14.0,0.0,0.0,4.0,0.0,61.0
2015-44,18.0,0.0,10.0,10.0,10.0,11.0,1.0,0.0,0.0,29.0,1.0,0.0,1.0,0.0,1.0,64.0,5.0,2.0,0.0,0.0,14.0,11.0,1.0,0.0,0.0,2.0,11.0,1.0,12.0,0.0,11.0,6.0,9.0,13.0,48.0,4.0,13.0,0.0,24.0,0.0,0.0,22.0,4.0,6.0,4.0,0.0,23.0,34.0,3.0,2.0,0.0,0.0,3.0,15.0,25.0,0.0,0.0,20.0,21.0,3.0,24.0,7.0,26.0,4.0,2.0,39.0,7.0,3.0,8.0,7.0,15.0,0.0,62.0,5.0,14.0,0.0,5.0,0.0,65.0,0.0,0.0,7.0,2.0,12.0,0.0,3.0,26.0,22.0,17.0,4.0,14.0,0.0,0.0,4.0,0.0,61.0
2015-45,18.0,10.0,42.0,10.0,11.0,10.0,0.0,0.0,1.0,9.0,5.0,2.0,0.0,0.0,1.0,73.0,6.0,3.0,0.0,0.0,12.0,14.0,1.0,0.0,0.0,2.0,15.0,2.0,14.0,9.0,0.0,0.0,6.0,9.0,58.0,4.0,7.0,0.0,10.0,0.0,0.0,12.0,8.0,6.0,2.0,0.0,15.0,50.0,13.0,4.0,3.0,2.0,6.0,10.0,20.0,20.0,0.0,5.0,27.0,3.0,34.0,7.0,45.0,2.0,1.0,22.0,4.0,3.0,11.0,0.0,10.0,3.0,52.0,7.0,38.0,5.0,14.0,0.0,71.0,0.0,1.0,7.0,5.0,15.0,0.0,4.0,40.0,24.0,16.0,7.0,11.0,11.0,0.0,6.0,0.0,67.0
2015-46,18.0,10.0,42.0,10.0,11.0,10.0,0.0,0.0,1.0,9.0,5.0,2.0,0.0,0.0,1.0,73.0,6.0,3.0,0.0,0.0,12.0,14.0,1.0,0.0,0.0,2.0,15.0,2.0,14.0,9.0,0.0,0.0,6.0,9.0,58.0,4.0,7.0,0.0,10.0,0.0,0.0,12.0,8.0,6.0,2.0,0.0,15.0,50.0,13.0,4.0,3.0,2.0,6.0,10.0,20.0,20.0,0.0,5.0,27.0,3.0,34.0,7.0,45.0,2.0,1.0,22.0,4.0,3.0,11.0,0.0,10.0,3.0,52.0,7.0,38.0,5.0,14.0,0.0,71.0,0.0,1.0,7.0,5.0,15.0,0.0,4.0,40.0,24.0,16.0,7.0,11.0,11.0,0.0,6.0,0.0,67.0
2015-47,18.0,10.0,42.0,10.0,11.0,10.0,0.0,0.0,1.0,9.0,5.0,2.0,0.0,0.0,1.0,73.0,6.0,3.0,0.0,0.0,12.0,14.0,1.0,0.0,0.0,2.0,15.0,2.0,14.0,9.0,0.0,0.0,6.0,9.0,58.0,4.0,7.0,0.0,10.0,0.0,0.0,12.0,8.0,6.0,2.0,0.0,15.0,50.0,13.0,4.0,3.0,2.0,6.0,10.0,20.0,20.0,0.0,5.0,27.0,3.0,34.0,7.0,45.0,2.0,1.0,22.0,4.0,3.0,11.0,0.0,10.0,3.0,52.0,7.0,38.0,5.0,14.0,0.0,71.0,0.0,1.0,7.0,5.0,15.0,0.0,4.0,40.0,24.0,16.0,7.0,11.0,11.0,0.0,6.0,0.0,67.0
