date,flu,bird flu,cure the flu,flu season,pneumonia,flu how long,fever cough,flu and cold,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,flu children,incubation period for flu,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,flu hawaii,flu vs cold,flu and fever,flu care,flu headache,flu symptoms 2018,human temperature,high fever,spanish flu,medicine for flu,cold vs flu,influenza symptoms,the flu virus,reduce fever,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,food poisoning,flu symptoms 2016,swine flu,flu cough,contagious flu,flu report,signs of flu,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,tamiflu,flu map,cdc flu,taking temperature,flu symptoms 2019,flu shot symptoms,keto flu,flu contagious,bronchitis,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu shot side effects,treat flu,body temperature,h1n1 flu
2011-26,4.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,28.0,0.0,0.0,14.0,0.0,23.0,0.0,0.0,0.0,44.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,44.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
2011-27,11.0,26.0,0.0,0.0,24.0,0.0,0.0,34.0,52.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,30.0,0.0,26.0,0.0,0.0,0.0,15.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,55.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,19.0,0.0
2011-28,11.0,26.0,0.0,0.0,24.0,0.0,0.0,34.0,52.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,30.0,0.0,26.0,0.0,0.0,0.0,15.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,55.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,19.0,0.0
2011-29,11.0,26.0,0.0,0.0,24.0,0.0,0.0,34.0,52.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,30.0,0.0,26.0,0.0,0.0,0.0,15.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,55.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,19.0,0.0
2011-30,11.0,26.0,0.0,0.0,24.0,0.0,0.0,34.0,52.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,30.0,0.0,26.0,0.0,0.0,0.0,15.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,55.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,19.0,0.0
2011-31,11.0,26.0,0.0,0.0,24.0,0.0,0.0,34.0,52.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,30.0,0.0,26.0,0.0,0.0,0.0,15.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,55.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,19.0,0.0
2011-32,17.0,27.0,0.0,0.0,42.0,25.0,0.0,0.0,0.0,23.0,8.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,22.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,22.0,0.0,0.0,0.0,0.0,0.0,57.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,0.0,54.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0
2011-33,17.0,27.0,0.0,0.0,42.0,25.0,0.0,0.0,0.0,23.0,8.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,22.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,22.0,0.0,0.0,0.0,0.0,0.0,57.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,0.0,54.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0
2011-34,17.0,27.0,0.0,0.0,42.0,25.0,0.0,0.0,0.0,23.0,8.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,22.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,22.0,0.0,0.0,0.0,0.0,0.0,57.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,0.0,54.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0
2011-35,17.0,27.0,0.0,0.0,42.0,25.0,0.0,0.0,0.0,23.0,8.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,22.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,22.0,0.0,0.0,0.0,0.0,0.0,57.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,0.0,54.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0
2011-36,18.0,0.0,0.0,0.0,53.0,0.0,39.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,27.0,47.0,0.0,0.0,0.0,29.0,46.0,51.0,0.0,0.0,0.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,49.0,51.0,0.0,25.0,46.0,0.0,25.0,34.0,56.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,97.0,0.0,0.0,0.0,0.0,28.0,0.0,38.0,0.0
2011-37,18.0,0.0,0.0,0.0,53.0,0.0,39.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,27.0,47.0,0.0,0.0,0.0,29.0,46.0,51.0,0.0,0.0,0.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,49.0,51.0,0.0,25.0,46.0,0.0,25.0,34.0,56.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,97.0,0.0,0.0,0.0,0.0,28.0,0.0,38.0,0.0
2011-38,18.0,0.0,0.0,0.0,53.0,0.0,39.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,27.0,47.0,0.0,0.0,0.0,29.0,46.0,51.0,0.0,0.0,0.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,49.0,51.0,0.0,25.0,46.0,0.0,25.0,34.0,56.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,97.0,0.0,0.0,0.0,0.0,28.0,0.0,38.0,0.0
2011-39,18.0,0.0,0.0,0.0,53.0,0.0,39.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,27.0,47.0,0.0,0.0,0.0,29.0,46.0,51.0,0.0,0.0,0.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,49.0,51.0,0.0,25.0,46.0,0.0,25.0,34.0,56.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,97.0,0.0,0.0,0.0,0.0,28.0,0.0,38.0,0.0
2011-40,17.0,25.0,0.0,0.0,73.0,23.0,0.0,0.0,50.0,25.0,11.0,0.0,22.0,66.0,0.0,48.0,67.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,48.0,27.0,0.0,0.0,0.0,0.0,49.0,0.0,57.0,75.0,0.0,0.0,31.0,34.0,57.0,0.0,0.0,0.0,40.0,0.0,0.0,25.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,0.0,0.0,0.0,0.0,0.0,44.0,28.0,55.0,19.0,0.0
2011-41,17.0,25.0,0.0,0.0,73.0,23.0,0.0,0.0,50.0,25.0,11.0,0.0,22.0,66.0,0.0,48.0,67.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,48.0,27.0,0.0,0.0,0.0,0.0,49.0,0.0,57.0,75.0,0.0,0.0,31.0,34.0,57.0,0.0,0.0,0.0,40.0,0.0,0.0,25.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,0.0,0.0,0.0,0.0,0.0,44.0,28.0,55.0,19.0,0.0
2011-42,17.0,25.0,0.0,0.0,73.0,23.0,0.0,0.0,50.0,25.0,11.0,0.0,22.0,66.0,0.0,48.0,67.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,48.0,27.0,0.0,0.0,0.0,0.0,49.0,0.0,57.0,75.0,0.0,0.0,31.0,34.0,57.0,0.0,0.0,0.0,40.0,0.0,0.0,25.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,0.0,0.0,0.0,0.0,0.0,44.0,28.0,55.0,19.0,0.0
2011-43,17.0,25.0,0.0,0.0,73.0,23.0,0.0,0.0,50.0,25.0,11.0,0.0,22.0,66.0,0.0,48.0,67.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,48.0,27.0,0.0,0.0,0.0,0.0,49.0,0.0,57.0,75.0,0.0,0.0,31.0,34.0,57.0,0.0,0.0,0.0,40.0,0.0,0.0,25.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,0.0,0.0,0.0,0.0,0.0,44.0,28.0,55.0,19.0,0.0
2011-44,17.0,25.0,0.0,0.0,73.0,23.0,0.0,0.0,50.0,25.0,11.0,0.0,22.0,66.0,0.0,48.0,67.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,48.0,27.0,0.0,0.0,0.0,0.0,49.0,0.0,57.0,75.0,0.0,0.0,31.0,34.0,57.0,0.0,0.0,0.0,40.0,0.0,0.0,25.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,0.0,0.0,0.0,0.0,0.0,44.0,28.0,55.0,19.0,0.0
2011-45,12.0,49.0,0.0,0.0,43.0,23.0,38.0,0.0,0.0,40.0,21.0,0.0,22.0,0.0,27.0,46.0,0.0,0.0,0.0,0.0,46.0,25.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,32.0,31.0,0.0,30.0,0.0,10.0,0.0,39.0,0.0,52.0,25.0,0.0,45.0,0.0,0.0,32.0,0.0,0.0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,39.0,62.0,25.0,97.0,0.0,0.0,0.0,42.0,0.0,53.0,46.0,0.0
2011-46,12.0,49.0,0.0,0.0,43.0,23.0,38.0,0.0,0.0,40.0,21.0,0.0,22.0,0.0,27.0,46.0,0.0,0.0,0.0,0.0,46.0,25.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,32.0,31.0,0.0,30.0,0.0,10.0,0.0,39.0,0.0,52.0,25.0,0.0,45.0,0.0,0.0,32.0,0.0,0.0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,39.0,62.0,25.0,97.0,0.0,0.0,0.0,42.0,0.0,53.0,46.0,0.0
2011-47,12.0,49.0,0.0,0.0,43.0,23.0,38.0,0.0,0.0,40.0,21.0,0.0,22.0,0.0,27.0,46.0,0.0,0.0,0.0,0.0,46.0,25.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,32.0,31.0,0.0,30.0,0.0,10.0,0.0,39.0,0.0,52.0,25.0,0.0,45.0,0.0,0.0,32.0,0.0,0.0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,39.0,62.0,25.0,97.0,0.0,0.0,0.0,42.0,0.0,53.0,46.0,0.0
2011-48,12.0,49.0,0.0,0.0,43.0,23.0,38.0,0.0,0.0,40.0,21.0,0.0,22.0,0.0,27.0,46.0,0.0,0.0,0.0,0.0,46.0,25.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,32.0,31.0,0.0,30.0,0.0,10.0,0.0,39.0,0.0,52.0,25.0,0.0,45.0,0.0,0.0,32.0,0.0,0.0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,39.0,62.0,25.0,97.0,0.0,0.0,0.0,42.0,0.0,53.0,46.0,0.0
2011-49,23.0,29.0,0.0,29.0,49.0,0.0,45.0,38.0,0.0,21.0,28.0,54.0,0.0,0.0,0.0,54.0,38.0,0.0,0.0,33.0,53.0,29.0,0.0,53.0,0.0,7.0,16.0,0.0,58.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,28.0,0.0,36.0,42.0,0.0,35.0,0.0,45.0,0.0,45.0,54.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,79.0,29.0,55.0,58.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0
2011-50,23.0,29.0,0.0,29.0,49.0,0.0,45.0,38.0,0.0,21.0,28.0,54.0,0.0,0.0,0.0,54.0,38.0,0.0,0.0,33.0,53.0,29.0,0.0,53.0,0.0,7.0,16.0,0.0,58.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,28.0,0.0,36.0,42.0,0.0,35.0,0.0,45.0,0.0,45.0,54.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,79.0,29.0,55.0,58.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0
2011-51,23.0,29.0,0.0,29.0,49.0,0.0,45.0,38.0,0.0,21.0,28.0,54.0,0.0,0.0,0.0,54.0,38.0,0.0,0.0,33.0,53.0,29.0,0.0,53.0,0.0,7.0,16.0,0.0,58.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,28.0,0.0,36.0,42.0,0.0,35.0,0.0,45.0,0.0,45.0,54.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,79.0,29.0,55.0,58.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0
2011-52,23.0,29.0,0.0,29.0,49.0,0.0,45.0,38.0,0.0,21.0,28.0,54.0,0.0,0.0,0.0,54.0,38.0,0.0,0.0,33.0,53.0,29.0,0.0,53.0,0.0,7.0,16.0,0.0,58.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,28.0,0.0,36.0,42.0,0.0,35.0,0.0,45.0,0.0,45.0,54.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,79.0,29.0,55.0,58.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0
2012-01,17.0,23.0,0.0,0.0,64.0,42.0,36.0,30.0,0.0,17.0,26.0,0.0,39.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,57.0,0.0,0.0,23.0,64.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,46.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,0.0,47.0,41.0,49.0,0.0,0.0,50.0,60.0,0.0
2012-02,17.0,23.0,0.0,0.0,64.0,42.0,36.0,30.0,0.0,17.0,26.0,0.0,39.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,57.0,0.0,0.0,23.0,64.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,46.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,0.0,47.0,41.0,49.0,0.0,0.0,50.0,60.0,0.0
2012-03,17.0,23.0,0.0,0.0,64.0,42.0,36.0,30.0,0.0,17.0,26.0,0.0,39.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,57.0,0.0,0.0,23.0,64.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,46.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,0.0,47.0,41.0,49.0,0.0,0.0,50.0,60.0,0.0
2012-04,17.0,23.0,0.0,0.0,64.0,42.0,36.0,30.0,0.0,17.0,26.0,0.0,39.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,57.0,0.0,0.0,23.0,64.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,46.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,0.0,47.0,41.0,49.0,0.0,0.0,50.0,60.0,0.0
2012-05,17.0,23.0,0.0,0.0,64.0,42.0,36.0,30.0,0.0,17.0,26.0,0.0,39.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,57.0,0.0,0.0,23.0,64.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,46.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,0.0,47.0,41.0,49.0,0.0,0.0,50.0,60.0,0.0
2012-06,17.0,23.0,0.0,0.0,64.0,42.0,36.0,30.0,0.0,17.0,26.0,0.0,39.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,57.0,0.0,0.0,23.0,64.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,46.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,0.0,47.0,41.0,49.0,0.0,0.0,50.0,60.0,0.0
2012-07,17.0,23.0,0.0,0.0,64.0,42.0,36.0,30.0,0.0,17.0,26.0,0.0,39.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,57.0,0.0,0.0,23.0,64.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,46.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,0.0,47.0,41.0,49.0,0.0,0.0,50.0,60.0,0.0
2012-08,17.0,23.0,0.0,0.0,64.0,42.0,36.0,30.0,0.0,17.0,26.0,0.0,39.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,57.0,0.0,0.0,23.0,64.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,46.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,0.0,47.0,41.0,49.0,0.0,0.0,50.0,60.0,0.0
2012-09,17.0,23.0,0.0,0.0,64.0,42.0,36.0,30.0,0.0,17.0,26.0,0.0,39.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,57.0,0.0,0.0,23.0,64.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,46.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,0.0,47.0,41.0,49.0,0.0,0.0,50.0,60.0,0.0
2012-10,17.0,23.0,0.0,0.0,64.0,42.0,36.0,30.0,0.0,17.0,26.0,0.0,39.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,57.0,0.0,0.0,23.0,64.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,46.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,0.0,47.0,41.0,49.0,0.0,0.0,50.0,60.0,0.0
2012-11,17.0,23.0,0.0,0.0,64.0,42.0,36.0,30.0,0.0,17.0,26.0,0.0,39.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,57.0,0.0,0.0,23.0,64.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,46.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,0.0,47.0,41.0,49.0,0.0,0.0,50.0,60.0,0.0
2012-12,17.0,23.0,0.0,0.0,64.0,42.0,36.0,30.0,0.0,17.0,26.0,0.0,39.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,57.0,0.0,0.0,23.0,64.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,46.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,0.0,47.0,41.0,49.0,0.0,0.0,50.0,60.0,0.0
2012-13,17.0,23.0,0.0,0.0,64.0,42.0,36.0,30.0,0.0,17.0,26.0,0.0,39.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,57.0,0.0,0.0,23.0,64.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,46.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,0.0,47.0,41.0,49.0,0.0,0.0,50.0,60.0,0.0
2012-14,21.0,23.0,0.0,24.0,57.0,42.0,36.0,91.0,0.0,17.0,16.0,0.0,39.0,60.0,0.0,0.0,91.0,77.0,0.0,52.0,0.0,69.0,25.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,43.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0,52.0,22.0,41.0,0.0,28.0,0.0,37.0,0.0,9.0,0.0,72.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,43.0,44.0,0.0,0.0,0.0,72.0,68.0,46.0,0.0,46.0,0.0,99.0,0.0,0.0,49.0,34.0,21.0
