date,tennessee_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu type a,flu care,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,flu a symptoms,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,flu test,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,tamiflu,cdc flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2015-07,2.28963,7.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.0,0.0,0.0,0.0,1.0,55.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,9.0,20.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,42.0,6.0,0.0,6.0,0.0,5.0,7.0,5.0,1.0,32.0,0.0,0.0,21.0,0.0,19.0,8.0,14.0,2.0,6.0,2.0,0.0,0.0,0.0,71.0,7.0,2.0,10.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,6.0,0.0,3.0,58.0,0.0,2.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,64.0,1.50363,1.1997799999999998,0.769849,0.41405600000000004
2015-08,1.50363,7.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.0,0.0,0.0,0.0,1.0,55.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,9.0,20.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,42.0,6.0,0.0,6.0,0.0,5.0,7.0,5.0,1.0,32.0,0.0,0.0,21.0,0.0,19.0,8.0,14.0,2.0,6.0,2.0,0.0,0.0,0.0,71.0,7.0,2.0,10.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,6.0,0.0,3.0,58.0,0.0,2.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,64.0,1.1997799999999998,1.9479799999999998,0.922251,0.388394
2015-09,1.1997799999999998,7.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.0,0.0,0.0,0.0,1.0,55.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,9.0,20.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,42.0,6.0,0.0,6.0,0.0,5.0,7.0,5.0,1.0,32.0,0.0,0.0,21.0,0.0,19.0,8.0,14.0,2.0,6.0,2.0,0.0,0.0,0.0,71.0,7.0,2.0,10.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,6.0,0.0,3.0,58.0,0.0,2.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,64.0,1.9479799999999998,0.769849,0.627782,0.26947600000000005
2015-10,1.9479799999999998,7.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.0,0.0,0.0,0.0,1.0,55.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,9.0,20.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,42.0,6.0,0.0,6.0,0.0,5.0,7.0,5.0,1.0,32.0,0.0,0.0,21.0,0.0,19.0,8.0,14.0,2.0,6.0,2.0,0.0,0.0,0.0,71.0,7.0,2.0,10.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,6.0,0.0,3.0,58.0,0.0,2.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,64.0,0.769849,0.922251,0.551171,0.28772
2015-11,0.769849,7.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.0,0.0,0.0,0.0,1.0,55.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,9.0,20.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,42.0,6.0,0.0,6.0,0.0,5.0,7.0,5.0,1.0,32.0,0.0,0.0,21.0,0.0,19.0,8.0,14.0,2.0,6.0,2.0,0.0,0.0,0.0,71.0,7.0,2.0,10.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,6.0,0.0,3.0,58.0,0.0,2.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,64.0,0.922251,0.627782,0.41405600000000004,0.26279600000000003
2015-12,0.922251,7.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.0,0.0,0.0,0.0,1.0,55.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,9.0,20.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,42.0,6.0,0.0,6.0,0.0,5.0,7.0,5.0,1.0,32.0,0.0,0.0,21.0,0.0,19.0,8.0,14.0,2.0,6.0,2.0,0.0,0.0,0.0,71.0,7.0,2.0,10.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,6.0,0.0,3.0,58.0,0.0,2.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,64.0,0.627782,0.551171,0.388394,0.984157
2015-13,0.627782,7.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.0,0.0,0.0,0.0,1.0,55.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,9.0,20.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,42.0,6.0,0.0,6.0,0.0,5.0,7.0,5.0,1.0,32.0,0.0,0.0,21.0,0.0,19.0,8.0,14.0,2.0,6.0,2.0,0.0,0.0,0.0,71.0,7.0,2.0,10.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,6.0,0.0,3.0,58.0,0.0,2.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,64.0,0.551171,0.41405600000000004,0.26947600000000005,0.908465
2015-14,0.551171,7.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.0,0.0,0.0,0.0,1.0,55.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,9.0,20.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,42.0,6.0,0.0,6.0,0.0,5.0,7.0,5.0,1.0,32.0,0.0,0.0,21.0,0.0,19.0,8.0,14.0,2.0,6.0,2.0,0.0,0.0,0.0,71.0,7.0,2.0,10.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,6.0,0.0,3.0,58.0,0.0,2.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,64.0,0.41405600000000004,0.388394,0.28772,0.950008
2015-15,0.41405600000000004,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,16.0,0.0,0.0,1.0,1.0,45.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,3.0,3.0,14.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,54.0,13.0,0.0,0.0,0.0,13.0,0.0,5.0,1.0,30.0,0.0,0.0,9.0,0.0,9.0,4.0,21.0,2.0,5.0,2.0,0.0,0.0,0.0,65.0,0.0,0.0,10.0,18.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,3.0,3.0,34.0,0.0,2.0,5.0,6.0,9.0,0.0,0.0,4.0,0.0,39.0,0.388394,0.26947600000000005,0.26279600000000003,0.595817
2015-16,0.388394,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,16.0,0.0,0.0,1.0,1.0,45.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,3.0,3.0,14.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,54.0,13.0,0.0,0.0,0.0,13.0,0.0,5.0,1.0,30.0,0.0,0.0,9.0,0.0,9.0,4.0,21.0,2.0,5.0,2.0,0.0,0.0,0.0,65.0,0.0,0.0,10.0,18.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,3.0,3.0,34.0,0.0,2.0,5.0,6.0,9.0,0.0,0.0,4.0,0.0,39.0,0.26947600000000005,0.28772,0.984157,0.0757193
2015-17,0.26947600000000005,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,16.0,0.0,0.0,1.0,1.0,45.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,3.0,3.0,14.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,54.0,13.0,0.0,0.0,0.0,13.0,0.0,5.0,1.0,30.0,0.0,0.0,9.0,0.0,9.0,4.0,21.0,2.0,5.0,2.0,0.0,0.0,0.0,65.0,0.0,0.0,10.0,18.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,3.0,3.0,34.0,0.0,2.0,5.0,6.0,9.0,0.0,0.0,4.0,0.0,39.0,0.28772,0.26279600000000003,0.908465,0.0673401
2015-18,0.28772,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,16.0,0.0,0.0,1.0,1.0,45.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,3.0,3.0,14.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,54.0,13.0,0.0,0.0,0.0,13.0,0.0,5.0,1.0,30.0,0.0,0.0,9.0,0.0,9.0,4.0,21.0,2.0,5.0,2.0,0.0,0.0,0.0,65.0,0.0,0.0,10.0,18.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,3.0,3.0,34.0,0.0,2.0,5.0,6.0,9.0,0.0,0.0,4.0,0.0,39.0,0.26279600000000003,0.984157,0.950008,0.17567
2015-19,0.26279600000000003,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,40.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,34.0,0.0,0.0,7.0,0.0,24.0,0.0,12.0,3.0,8.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,3.0,14.0,6.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,4.0,25.0,0.984157,0.908465,0.595817,0.14952200000000002
2015-20,0.984157,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,40.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,34.0,0.0,0.0,7.0,0.0,24.0,0.0,12.0,3.0,8.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,3.0,14.0,6.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,4.0,25.0,0.908465,0.950008,0.0757193,0.054163800000000005
2015-21,0.908465,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,40.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,34.0,0.0,0.0,7.0,0.0,24.0,0.0,12.0,3.0,8.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,3.0,14.0,6.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,4.0,25.0,0.950008,0.595817,0.0673401,0.152102
2015-22,0.950008,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,40.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,34.0,0.0,0.0,7.0,0.0,24.0,0.0,12.0,3.0,8.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,3.0,14.0,6.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,4.0,25.0,0.595817,0.0757193,0.17567,0.0944797
2015-23,0.595817,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,40.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,34.0,0.0,0.0,7.0,0.0,24.0,0.0,12.0,3.0,8.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,3.0,14.0,6.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,4.0,25.0,0.0757193,0.0673401,0.14952200000000002,0.102354
2015-24,0.0757193,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,38.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,8.0,8.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,14.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,64.0,3.0,0.0,5.0,11.0,0.0,7.0,0.0,15.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,45.0,0.0673401,0.17567,0.054163800000000005,0.12812300000000001
2015-25,0.0673401,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,38.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,8.0,8.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,14.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,64.0,3.0,0.0,5.0,11.0,0.0,7.0,0.0,15.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,45.0,0.17567,0.14952200000000002,0.152102,0.19396300000000002
2015-26,0.17567,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,38.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,8.0,8.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,14.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,64.0,3.0,0.0,5.0,11.0,0.0,7.0,0.0,15.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,45.0,0.14952200000000002,0.054163800000000005,0.0944797,0.20889899999999997
2015-27,0.14952200000000002,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,38.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,8.0,8.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,14.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,64.0,3.0,0.0,5.0,11.0,0.0,7.0,0.0,15.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,45.0,0.054163800000000005,0.152102,0.102354,0.292015
2015-28,0.054163800000000005,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,13.0,0.0,0.0,0.0,0.0,1.0,45.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,23.0,0.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,36.0,0.0,0.0,11.0,0.0,5.0,11.0,6.0,3.0,11.0,3.0,0.0,0.0,0.0,62.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,6.0,0.0,0.0,28.0,0.0,2.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,40.0,0.152102,0.0944797,0.12812300000000001,0.43971099999999996
2015-29,0.152102,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,13.0,0.0,0.0,0.0,0.0,1.0,45.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,23.0,0.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,36.0,0.0,0.0,11.0,0.0,5.0,11.0,6.0,3.0,11.0,3.0,0.0,0.0,0.0,62.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,6.0,0.0,0.0,28.0,0.0,2.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,40.0,0.0944797,0.102354,0.19396300000000002,0.5865100000000001
2015-30,0.0944797,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,13.0,0.0,0.0,0.0,0.0,1.0,45.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,23.0,0.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,36.0,0.0,0.0,11.0,0.0,5.0,11.0,6.0,3.0,11.0,3.0,0.0,0.0,0.0,62.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,6.0,0.0,0.0,28.0,0.0,2.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,40.0,0.102354,0.12812300000000001,0.20889899999999997,0.637301
2015-31,0.102354,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,13.0,0.0,0.0,0.0,0.0,1.0,45.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,23.0,0.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,36.0,0.0,0.0,11.0,0.0,5.0,11.0,6.0,3.0,11.0,3.0,0.0,0.0,0.0,62.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,6.0,0.0,0.0,28.0,0.0,2.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,40.0,0.12812300000000001,0.19396300000000002,0.292015,0.596986
2015-32,0.12812300000000001,12.0,0.0,0.0,15.0,15.0,0.0,0.0,6.0,17.0,25.0,13.0,0.0,13.0,0.0,1.0,54.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,7.0,15.0,0.0,0.0,0.0,0.0,17.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,45.0,0.0,0.0,8.0,0.0,19.0,5.0,18.0,3.0,36.0,3.0,0.0,0.0,0.0,64.0,0.0,0.0,8.0,12.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,3.0,11.0,7.0,0.0,4.0,44.0,0.0,2.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,43.0,0.19396300000000002,0.20889899999999997,0.43971099999999996,0.41121899999999995
2015-33,0.19396300000000002,12.0,0.0,0.0,15.0,15.0,0.0,0.0,6.0,17.0,25.0,13.0,0.0,13.0,0.0,1.0,54.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,7.0,15.0,0.0,0.0,0.0,0.0,17.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,45.0,0.0,0.0,8.0,0.0,19.0,5.0,18.0,3.0,36.0,3.0,0.0,0.0,0.0,64.0,0.0,0.0,8.0,12.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,3.0,11.0,7.0,0.0,4.0,44.0,0.0,2.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,43.0,0.20889899999999997,0.292015,0.5865100000000001,0.7346189999999999
2015-34,0.20889899999999997,12.0,0.0,0.0,15.0,15.0,0.0,0.0,6.0,17.0,25.0,13.0,0.0,13.0,0.0,1.0,54.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,7.0,15.0,0.0,0.0,0.0,0.0,17.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,45.0,0.0,0.0,8.0,0.0,19.0,5.0,18.0,3.0,36.0,3.0,0.0,0.0,0.0,64.0,0.0,0.0,8.0,12.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,3.0,11.0,7.0,0.0,4.0,44.0,0.0,2.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,43.0,0.292015,0.43971099999999996,0.637301,0.604789
2015-35,0.292015,12.0,0.0,0.0,15.0,15.0,0.0,0.0,6.0,17.0,25.0,13.0,0.0,13.0,0.0,1.0,54.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,7.0,15.0,0.0,0.0,0.0,0.0,17.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,45.0,0.0,0.0,8.0,0.0,19.0,5.0,18.0,3.0,36.0,3.0,0.0,0.0,0.0,64.0,0.0,0.0,8.0,12.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,3.0,11.0,7.0,0.0,4.0,44.0,0.0,2.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,43.0,0.43971099999999996,0.5865100000000001,0.596986,0.7578779999999999
2015-36,0.43971099999999996,12.0,0.0,0.0,15.0,15.0,0.0,0.0,6.0,17.0,25.0,13.0,0.0,13.0,0.0,1.0,54.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,7.0,15.0,0.0,0.0,0.0,0.0,17.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,45.0,0.0,0.0,8.0,0.0,19.0,5.0,18.0,3.0,36.0,3.0,0.0,0.0,0.0,64.0,0.0,0.0,8.0,12.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,3.0,11.0,7.0,0.0,4.0,44.0,0.0,2.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,43.0,0.5865100000000001,0.637301,0.41121899999999995,0.642475
2015-37,0.5865100000000001,21.0,0.0,0.0,13.0,19.0,5.0,0.0,0.0,13.0,0.0,17.0,0.0,0.0,0.0,2.0,57.0,3.0,1.0,0.0,0.0,13.0,0.0,0.0,5.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,47.0,7.0,0.0,0.0,0.0,14.0,5.0,11.0,2.0,42.0,0.0,0.0,24.0,0.0,9.0,14.0,13.0,3.0,58.0,3.0,0.0,0.0,0.0,64.0,5.0,0.0,12.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,27.0,10.0,3.0,3.0,61.0,0.0,8.0,6.0,13.0,33.0,7.0,0.0,0.0,0.0,38.0,0.637301,0.596986,0.7346189999999999,0.698991
